ruleId,test_id,file,line,ground_truth
java/stack-trace-exposure,BenchmarkTest02550,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02550.java,138,1
java/stack-trace-exposure,BenchmarkTest02551,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02551.java,130,0
java/stack-trace-exposure,BenchmarkTest02552,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02552.java,139,0
java/stack-trace-exposure,BenchmarkTest02658,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02658.java,112,1
java/stack-trace-exposure,BenchmarkTest02658,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02658.java,118,1
java/stack-trace-exposure,BenchmarkTest02658,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02658.java,124,1
java/stack-trace-exposure,BenchmarkTest02658,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02658.java,130,1
java/stack-trace-exposure,BenchmarkTest02658,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02658.java,136,1
java/stack-trace-exposure,BenchmarkTest02658,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02658.java,142,1
java/stack-trace-exposure,BenchmarkTest02659,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02659.java,114,0
java/stack-trace-exposure,BenchmarkTest02659,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02659.java,120,0
java/stack-trace-exposure,BenchmarkTest02659,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02659.java,126,0
java/stack-trace-exposure,BenchmarkTest02659,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02659.java,132,0
java/stack-trace-exposure,BenchmarkTest02659,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02659.java,138,0
java/stack-trace-exposure,BenchmarkTest02659,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02659.java,144,0
java/stack-trace-exposure,BenchmarkTest02660,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02660.java,115,1
java/stack-trace-exposure,BenchmarkTest02661,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02661.java,115,1
java/stack-trace-exposure,BenchmarkTest02662,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02662.java,107,0
java/stack-trace-exposure,BenchmarkTest02663,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02663.java,106,1
java/error-message-exposure,BenchmarkTest00001,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00001.java,89,1
java/error-message-exposure,BenchmarkTest00007,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00007.java,66,1
java/error-message-exposure,BenchmarkTest00017,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00017.java,68,1
java/error-message-exposure,BenchmarkTest00062,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00062.java,95,1
java/error-message-exposure,BenchmarkTest00063,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00063.java,95,0
java/error-message-exposure,BenchmarkTest00065,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00065.java,95,1
java/error-message-exposure,BenchmarkTest00090,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00090.java,87,0
java/error-message-exposure,BenchmarkTest00091,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00091.java,82,1
java/error-message-exposure,BenchmarkTest00092,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00092.java,101,1
java/error-message-exposure,BenchmarkTest00093,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00093.java,93,0
java/error-message-exposure,BenchmarkTest00132,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00132.java,94,0
java/error-message-exposure,BenchmarkTest00137,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00137.java,79,0
java/error-message-exposure,BenchmarkTest00171,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00171.java,87,0
java/error-message-exposure,BenchmarkTest00172,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00172.java,72,1
java/error-message-exposure,BenchmarkTest00173,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00173.java,71,1
java/error-message-exposure,BenchmarkTest00174,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00174.java,68,1
java/error-message-exposure,BenchmarkTest00175,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00175.java,72,0
java/error-message-exposure,BenchmarkTest00176,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00176.java,69,1
java/error-message-exposure,BenchmarkTest00177,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00177.java,74,0
java/error-message-exposure,BenchmarkTest00219,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00219.java,90,1
java/error-message-exposure,BenchmarkTest00263,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00263.java,96,0
java/error-message-exposure,BenchmarkTest00264,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00264.java,82,1
java/error-message-exposure,BenchmarkTest00302,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00302.java,74,1
java/error-message-exposure,BenchmarkTest00303,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00303.java,88,1
java/error-message-exposure,BenchmarkTest00304,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00304.java,93,1
java/error-message-exposure,BenchmarkTest00305,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00305.java,104,0
java/error-message-exposure,BenchmarkTest00306,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00306.java,74,1
java/error-message-exposure,BenchmarkTest00307,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00307.java,80,0
java/error-message-exposure,BenchmarkTest00308,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00308.java,75,0
java/error-message-exposure,BenchmarkTest00309,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00309.java,74,0
java/error-message-exposure,BenchmarkTest00310,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00310.java,90,0
java/error-message-exposure,BenchmarkTest00311,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00311.java,85,1
java/error-message-exposure,BenchmarkTest00360,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00360.java,77,1
java/error-message-exposure,BenchmarkTest00365,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00365.java,74,0
java/error-message-exposure,BenchmarkTest00366,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00366.java,87,0
java/error-message-exposure,BenchmarkTest00406,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00406.java,79,0
java/error-message-exposure,BenchmarkTest00407,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00407.java,86,1
java/error-message-exposure,BenchmarkTest00408,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00408.java,81,0
java/error-message-exposure,BenchmarkTest00409,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00409.java,95,1
java/error-message-exposure,BenchmarkTest00410,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00410.java,67,0
java/error-message-exposure,BenchmarkTest00411,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00411.java,82,0
java/error-message-exposure,BenchmarkTest00412,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00412.java,69,0
java/error-message-exposure,BenchmarkTest00454,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00454.java,79,0
java/error-message-exposure,BenchmarkTest00460,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00460.java,93,0
java/error-message-exposure,BenchmarkTest00494,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00494.java,88,0
java/error-message-exposure,BenchmarkTest00495,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00495.java,76,1
java/error-message-exposure,BenchmarkTest00496,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00496.java,73,1
java/error-message-exposure,BenchmarkTest00497,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00497.java,85,1
java/error-message-exposure,BenchmarkTest00498,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00498.java,73,1
java/error-message-exposure,BenchmarkTest00499,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00499.java,67,1
java/error-message-exposure,BenchmarkTest00500,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00500.java,73,1
java/error-message-exposure,BenchmarkTest00567,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00567.java,83,1
java/error-message-exposure,BenchmarkTest00568,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00568.java,92,1
java/error-message-exposure,BenchmarkTest00569,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00569.java,111,0
java/error-message-exposure,BenchmarkTest00570,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00570.java,86,0
java/error-message-exposure,BenchmarkTest00571,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00571.java,81,0
java/error-message-exposure,BenchmarkTest00572,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00572.java,82,0
java/error-message-exposure,BenchmarkTest00573,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00573.java,75,1
java/error-message-exposure,BenchmarkTest00574,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00574.java,80,1
java/error-message-exposure,BenchmarkTest00575,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00575.java,88,1
java/error-message-exposure,BenchmarkTest00576,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00576.java,80,1
java/error-message-exposure,BenchmarkTest00629,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00629.java,75,1
java/error-message-exposure,BenchmarkTest00657,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00657.java,70,0
java/error-message-exposure,BenchmarkTest00658,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00658.java,69,0
java/error-message-exposure,BenchmarkTest00659,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00659.java,85,0
java/error-message-exposure,BenchmarkTest00738,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00738.java,83,0
java/error-message-exposure,BenchmarkTest00739,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00739.java,83,0
java/error-message-exposure,BenchmarkTest00740,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00740.java,69,1
java/error-message-exposure,BenchmarkTest00741,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00741.java,75,0
java/error-message-exposure,BenchmarkTest00742,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00742.java,72,0
java/error-message-exposure,BenchmarkTest00743,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00743.java,80,0
java/error-message-exposure,BenchmarkTest00783,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00783.java,99,1
java/error-message-exposure,BenchmarkTest00823,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00823.java,96,1
java/error-message-exposure,BenchmarkTest00824,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00824.java,105,1
java/error-message-exposure,BenchmarkTest00825,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00825.java,88,1
java/error-message-exposure,BenchmarkTest00826,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00826.java,93,0
java/error-message-exposure,BenchmarkTest00827,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00827.java,93,0
java/error-message-exposure,BenchmarkTest00867,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00867.java,79,0
java/error-message-exposure,BenchmarkTest00905,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00905.java,75,0
java/error-message-exposure,BenchmarkTest00906,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00906.java,82,0
java/error-message-exposure,BenchmarkTest00907,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00907.java,80,0
java/error-message-exposure,BenchmarkTest00908,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00908.java,82,0
java/error-message-exposure,BenchmarkTest00909,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00909.java,68,0
java/error-message-exposure,BenchmarkTest00910,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00910.java,70,0
java/error-message-exposure,BenchmarkTest00957,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00957.java,88,0
java/error-message-exposure,BenchmarkTest00958,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00958.java,88,0
java/error-message-exposure,BenchmarkTest00978,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00978.java,94,0
java/error-message-exposure,BenchmarkTest00979,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00979.java,96,1
java/error-message-exposure,BenchmarkTest00980,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00980.java,82,0
java/error-message-exposure,BenchmarkTest00981,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00981.java,96,1
java/error-message-exposure,BenchmarkTest00982,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00982.java,82,0
java/error-message-exposure,BenchmarkTest00983,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00983.java,81,1
java/error-message-exposure,BenchmarkTest01036,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01036.java,73,0
java/error-message-exposure,BenchmarkTest01064,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01064.java,67,1
java/error-message-exposure,BenchmarkTest01065,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01065.java,79,0
java/error-message-exposure,BenchmarkTest01066,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01066.java,67,1
java/error-message-exposure,BenchmarkTest01067,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01067.java,66,0
java/error-message-exposure,BenchmarkTest01068,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01068.java,69,0
java/error-message-exposure,BenchmarkTest01118,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01118.java,83,0
java/error-message-exposure,BenchmarkTest01189,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01189.java,81,0
java/error-message-exposure,BenchmarkTest01190,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01190.java,69,1
java/error-message-exposure,BenchmarkTest01191,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01191.java,69,1
java/error-message-exposure,BenchmarkTest01192,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01192.java,69,1
java/error-message-exposure,BenchmarkTest01193,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01193.java,83,0
java/error-message-exposure,BenchmarkTest01194,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01194.java,70,1
java/error-message-exposure,BenchmarkTest01285,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01285.java,62,1
java/error-message-exposure,BenchmarkTest01286,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01286.java,74,1
java/error-message-exposure,BenchmarkTest01287,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01287.java,62,1
java/error-message-exposure,BenchmarkTest01288,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01288.java,62,1
java/error-message-exposure,BenchmarkTest01289,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01289.java,63,0
java/error-message-exposure,BenchmarkTest01290,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01290.java,61,0
java/error-message-exposure,BenchmarkTest01360,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01360.java,66,1
java/error-message-exposure,BenchmarkTest01361,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01361.java,66,1
java/error-message-exposure,BenchmarkTest01362,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01362.java,80,1
java/error-message-exposure,BenchmarkTest01363,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01363.java,65,1
java/error-message-exposure,BenchmarkTest01364,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01364.java,65,0
java/error-message-exposure,BenchmarkTest01365,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01365.java,68,0
java/error-message-exposure,BenchmarkTest01405,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01405.java,84,1
java/error-message-exposure,BenchmarkTest01409,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01409.java,82,0
java/error-message-exposure,BenchmarkTest01440,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01440.java,76,0
java/error-message-exposure,BenchmarkTest01441,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01441.java,88,1
java/error-message-exposure,BenchmarkTest01442,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01442.java,76,1
java/error-message-exposure,BenchmarkTest01443,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01443.java,77,0
java/error-message-exposure,BenchmarkTest01444,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01444.java,75,0
java/error-message-exposure,BenchmarkTest01445,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01445.java,75,0
java/error-message-exposure,BenchmarkTest01446,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01446.java,78,1
java/error-message-exposure,BenchmarkTest01500,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01500.java,70,1
java/error-message-exposure,BenchmarkTest01526,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01526.java,64,0
java/error-message-exposure,BenchmarkTest01527,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01527.java,64,0
java/error-message-exposure,BenchmarkTest01528,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01528.java,64,0
java/error-message-exposure,BenchmarkTest01529,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01529.java,76,0
java/error-message-exposure,BenchmarkTest01530,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01530.java,78,0
java/error-message-exposure,BenchmarkTest01531,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01531.java,64,1
java/error-message-exposure,BenchmarkTest01532,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01532.java,66,0
java/error-message-exposure,BenchmarkTest01533,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01533.java,61,1
java/error-message-exposure,BenchmarkTest01572,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01572.java,72,1
java/error-message-exposure,BenchmarkTest01573,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01573.java,72,0
java/error-message-exposure,BenchmarkTest01606,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01606.java,64,0
java/error-message-exposure,BenchmarkTest01607,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01607.java,76,0
java/error-message-exposure,BenchmarkTest01608,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01608.java,64,0
java/error-message-exposure,BenchmarkTest01609,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01609.java,66,1
java/error-message-exposure,BenchmarkTest01610,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01610.java,66,1
java/error-message-exposure,BenchmarkTest01644,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01644.java,94,0
java/error-message-exposure,BenchmarkTest01685,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01685.java,100,1
java/error-message-exposure,BenchmarkTest01686,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01686.java,86,0
java/error-message-exposure,BenchmarkTest01687,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01687.java,100,0
java/error-message-exposure,BenchmarkTest01688,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01688.java,87,0
java/error-message-exposure,BenchmarkTest01689,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01689.java,87,1
java/error-message-exposure,BenchmarkTest01690,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01690.java,85,1
java/error-message-exposure,BenchmarkTest01691,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01691.java,85,1
java/error-message-exposure,BenchmarkTest01692,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01692.java,88,0
java/error-message-exposure,BenchmarkTest01693,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01693.java,88,0
java/error-message-exposure,BenchmarkTest01748,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01748.java,71,0
java/error-message-exposure,BenchmarkTest01749,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01749.java,71,0
java/error-message-exposure,BenchmarkTest01791,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01791.java,63,0
java/error-message-exposure,BenchmarkTest01792,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01792.java,77,0
java/error-message-exposure,BenchmarkTest01793,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01793.java,63,0
java/error-message-exposure,BenchmarkTest01794,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01794.java,77,0
java/error-message-exposure,BenchmarkTest01795,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01795.java,63,0
java/error-message-exposure,BenchmarkTest01796,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01796.java,63,0
java/error-message-exposure,BenchmarkTest01838,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01838.java,90,0
java/error-message-exposure,BenchmarkTest01864,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01864.java,83,1
java/error-message-exposure,BenchmarkTest01865,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01865.java,83,0
java/error-message-exposure,BenchmarkTest01908,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01908.java,73,1
java/error-message-exposure,BenchmarkTest01936,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01936.java,67,1
java/error-message-exposure,BenchmarkTest01937,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01937.java,67,0
java/error-message-exposure,BenchmarkTest01938,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01938.java,81,1
java/error-message-exposure,BenchmarkTest01939,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01939.java,67,0
java/error-message-exposure,BenchmarkTest01940,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01940.java,68,1
java/error-message-exposure,BenchmarkTest01941,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01941.java,66,0
java/error-message-exposure,BenchmarkTest01942,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01942.java,69,1
java/error-message-exposure,BenchmarkTest01943,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01943.java,69,0
java/error-message-exposure,BenchmarkTest01944,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01944.java,69,1
java/error-message-exposure,BenchmarkTest01988,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01988.java,85,1
java/error-message-exposure,BenchmarkTest01991,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01991.java,83,0
java/error-message-exposure,BenchmarkTest02031,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02031.java,77,0
java/error-message-exposure,BenchmarkTest02035,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02035.java,75,0
java/error-message-exposure,BenchmarkTest02067,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02067.java,83,0
java/error-message-exposure,BenchmarkTest02068,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02068.java,69,0
java/error-message-exposure,BenchmarkTest02069,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02069.java,70,0
java/error-message-exposure,BenchmarkTest02070,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02070.java,66,1
java/error-message-exposure,BenchmarkTest02113,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02113.java,68,1
java/error-message-exposure,BenchmarkTest02146,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02146.java,62,1
java/error-message-exposure,BenchmarkTest02147,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02147.java,62,1
java/error-message-exposure,BenchmarkTest02148,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02148.java,76,0
java/error-message-exposure,BenchmarkTest02149,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02149.java,76,0
java/error-message-exposure,BenchmarkTest02150,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02150.java,76,1
java/error-message-exposure,BenchmarkTest02151,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02151.java,76,1
java/error-message-exposure,BenchmarkTest02152,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02152.java,76,1
java/error-message-exposure,BenchmarkTest02153,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02153.java,62,0
java/error-message-exposure,BenchmarkTest02154,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02154.java,64,1
java/error-message-exposure,BenchmarkTest02155,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02155.java,59,1
java/error-message-exposure,BenchmarkTest02156,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02156.java,59,0
java/error-message-exposure,BenchmarkTest02201,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02201.java,74,0
java/error-message-exposure,BenchmarkTest02206,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02206.java,72,0
java/error-message-exposure,BenchmarkTest02207,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02207.java,72,0
java/error-message-exposure,BenchmarkTest02249,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02249.java,66,1
java/error-message-exposure,BenchmarkTest02250,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02250.java,66,1
java/error-message-exposure,BenchmarkTest02251,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02251.java,78,1
java/error-message-exposure,BenchmarkTest02252,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02252.java,80,0
java/error-message-exposure,BenchmarkTest02253,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02253.java,80,0
java/error-message-exposure,BenchmarkTest02303,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02303.java,84,1
java/error-message-exposure,BenchmarkTest02340,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02340.java,90,0
java/error-message-exposure,BenchmarkTest02341,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02341.java,76,0
java/error-message-exposure,BenchmarkTest02342,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02342.java,77,1
java/error-message-exposure,BenchmarkTest02343,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02343.java,78,1
java/error-message-exposure,BenchmarkTest02344,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02344.java,73,1
java/error-message-exposure,BenchmarkTest02428,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02428.java,64,0
java/error-message-exposure,BenchmarkTest02429,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02429.java,76,1
java/error-message-exposure,BenchmarkTest02430,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02430.java,78,1
java/error-message-exposure,BenchmarkTest02431,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02431.java,64,1
java/error-message-exposure,BenchmarkTest02432,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02432.java,78,1
java/error-message-exposure,BenchmarkTest02433,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02433.java,78,1
java/error-message-exposure,BenchmarkTest02465,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02465.java,72,1
java/error-message-exposure,BenchmarkTest02466,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02466.java,72,1
java/error-message-exposure,BenchmarkTest02471,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02471.java,70,0
java/error-message-exposure,BenchmarkTest02510,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02510.java,64,0
