file_name,ruleId,line,alert_count_java__command_line_injection,alert_count_java__error_message_exposure,alert_count_java__http_response_splitting,alert_count_java__insecure_cookie,alert_count_java__insecure_randomness,alert_count_java__ldap_injection,alert_count_java__path_injection,alert_count_java__sql_injection,alert_count_java__stack_trace_exposure,alert_count_java__tainted_format_string,alert_count_java__weak_cryptographic_algorithm,alert_count_java__xml__xpath_injection,alert_count_java__xss,file_length,density,snippet_length,has_dangerous_api,has_user_input,label
BenchmarkTest01530,java/error-message-exposure,78,1,1,0,0,0,0,0,0,0,0,0,0,0,103,0.019417475728155338,387,0,0,0
BenchmarkTest01531,java/error-message-exposure,64,0,1,0,0,0,0,0,0,0,0,0,0,0,89,0.011235955056179775,387,0,0,1
BenchmarkTest01532,java/error-message-exposure,66,0,1,0,0,0,0,0,0,0,0,0,0,0,86,0.011627906976744186,387,0,0,0
BenchmarkTest01533,java/error-message-exposure,61,0,1,0,0,0,0,0,0,0,0,0,0,0,83,0.012048192771084338,387,0,0,1
BenchmarkTest01572,java/error-message-exposure,72,0,1,0,0,0,0,1,0,0,0,0,0,1,102,0.029411764705882353,534,1,0,1
BenchmarkTest01573,java/error-message-exposure,72,0,1,0,0,0,0,1,0,0,0,0,0,1,110,0.02727272727272727,534,1,0,0
BenchmarkTest01606,java/error-message-exposure,64,0,1,0,0,0,0,0,0,0,0,0,0,0,84,0.011904761904761904,387,0,0,0
BenchmarkTest01607,java/error-message-exposure,76,1,1,0,0,0,0,0,0,0,0,0,0,0,110,0.01818181818181818,387,0,0,0
BenchmarkTest01608,java/error-message-exposure,64,0,1,0,0,0,0,0,0,0,0,0,0,0,85,0.011764705882352941,387,0,0,0
BenchmarkTest01609,java/error-message-exposure,66,1,1,0,0,0,0,0,0,0,0,0,0,0,91,0.02197802197802198,387,0,0,1
BenchmarkTest01610,java/error-message-exposure,66,1,1,0,0,0,0,0,0,0,0,0,0,0,88,0.022727272727272728,387,0,0,1
BenchmarkTest01644,java/error-message-exposure,94,0,1,0,0,0,0,0,0,0,0,0,0,0,127,0.007874015748031496,534,1,0,0
BenchmarkTest01685,java/error-message-exposure,100,1,1,0,0,0,0,0,0,0,0,0,0,0,120,0.016666666666666666,387,0,0,1
BenchmarkTest01686,java/error-message-exposure,86,0,1,0,0,0,0,0,0,0,0,0,0,0,106,0.009433962264150943,387,0,0,0
BenchmarkTest01687,java/error-message-exposure,100,0,1,0,0,0,0,0,0,0,0,0,0,0,120,0.008333333333333333,387,0,0,0
BenchmarkTest01688,java/error-message-exposure,87,0,1,0,0,0,0,0,0,0,0,0,0,0,107,0.009345794392523364,387,0,0,0
BenchmarkTest01689,java/error-message-exposure,87,1,1,0,0,0,0,0,0,0,0,0,0,0,107,0.018691588785046728,387,0,0,1
BenchmarkTest01690,java/error-message-exposure,85,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0.01,387,0,0,1
BenchmarkTest01691,java/error-message-exposure,85,0,1,0,0,0,0,0,0,0,0,0,0,0,119,0.008403361344537815,387,0,0,1
BenchmarkTest01692,java/error-message-exposure,88,0,1,0,0,0,0,0,0,0,0,0,0,0,124,0.008064516129032258,387,0,0,0
BenchmarkTest01693,java/error-message-exposure,88,0,1,0,0,0,0,0,0,0,0,0,0,0,108,0.009259259259259259,387,0,0,0
BenchmarkTest01748,java/error-message-exposure,71,0,1,0,0,0,0,0,0,0,0,0,0,0,109,0.009174311926605505,534,1,0,0
BenchmarkTest01749,java/error-message-exposure,71,0,1,0,0,0,0,0,0,0,0,0,0,0,104,0.009615384615384616,534,1,0,0
BenchmarkTest01791,java/error-message-exposure,63,0,1,0,0,0,0,0,0,0,0,0,0,0,83,0.012048192771084338,387,0,0,0
BenchmarkTest01792,java/error-message-exposure,77,0,1,0,0,0,0,0,0,0,0,0,0,0,92,0.010869565217391304,387,0,0,0
BenchmarkTest01793,java/error-message-exposure,63,0,1,0,0,0,0,0,0,0,0,0,0,0,97,0.010309278350515464,387,0,0,0
BenchmarkTest01794,java/error-message-exposure,77,0,1,0,0,0,0,0,0,0,0,0,0,0,97,0.010309278350515464,387,0,0,0
BenchmarkTest01795,java/error-message-exposure,63,0,1,0,0,0,0,0,0,0,0,0,0,0,88,0.011363636363636364,387,0,0,0
BenchmarkTest01796,java/error-message-exposure,63,0,1,0,0,0,0,0,0,0,0,0,0,0,97,0.010309278350515464,387,0,0,0
BenchmarkTest01838,java/error-message-exposure,90,0,1,0,0,0,0,1,0,0,0,0,0,1,134,0.022388059701492536,534,1,0,0
BenchmarkTest01864,java/error-message-exposure,83,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0.02,442,0,0,1
BenchmarkTest01865,java/error-message-exposure,83,1,1,0,0,0,0,0,0,0,0,0,0,0,105,0.01904761904761905,442,0,0,0
BenchmarkTest01908,java/error-message-exposure,73,0,1,0,0,0,0,1,0,0,0,0,0,1,108,0.027777777777777776,526,0,0,1
BenchmarkTest01936,java/error-message-exposure,67,1,1,0,0,0,0,0,0,0,0,0,0,0,89,0.02247191011235955,442,0,0,1
BenchmarkTest01937,java/error-message-exposure,67,1,1,0,0,0,0,0,0,0,0,0,0,0,89,0.02247191011235955,442,0,0,0
BenchmarkTest01938,java/error-message-exposure,81,1,1,0,0,0,0,0,0,0,0,0,0,0,103,0.019417475728155338,442,0,0,1
BenchmarkTest01939,java/error-message-exposure,67,0,1,0,0,0,0,0,0,0,0,0,0,0,84,0.011904761904761904,442,0,0,0
BenchmarkTest01940,java/error-message-exposure,68,1,1,0,0,0,0,0,0,0,0,0,0,0,87,0.022988505747126436,442,0,0,1
BenchmarkTest01941,java/error-message-exposure,66,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0.010101010101010102,442,0,0,0
BenchmarkTest01942,java/error-message-exposure,69,1,1,0,0,0,0,0,0,0,0,0,0,0,81,0.024691358024691357,442,0,0,1
BenchmarkTest01943,java/error-message-exposure,69,1,1,0,0,0,0,0,0,0,0,0,0,0,87,0.022988505747126436,442,0,0,0
BenchmarkTest01944,java/error-message-exposure,69,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0.02,442,0,0,1
BenchmarkTest01988,java/error-message-exposure,85,0,1,0,0,0,0,1,0,0,0,0,0,1,117,0.02564102564102564,534,1,0,1
BenchmarkTest01991,java/error-message-exposure,83,0,1,0,0,0,0,0,0,0,0,0,0,0,129,0.007751937984496124,526,0,0,0
BenchmarkTest02031,java/error-message-exposure,77,0,1,0,0,0,0,0,0,0,0,0,0,0,107,0.009345794392523364,534,1,0,0
BenchmarkTest02035,java/error-message-exposure,75,0,1,0,0,0,0,0,0,0,0,0,0,0,105,0.009523809523809525,526,0,0,0
BenchmarkTest02067,java/error-message-exposure,83,1,1,0,0,0,0,0,0,0,0,0,0,0,114,0.017543859649122806,442,0,0,0
BenchmarkTest02068,java/error-message-exposure,69,0,1,0,0,0,0,0,0,0,0,0,0,0,86,0.011627906976744186,442,0,0,0
BenchmarkTest02069,java/error-message-exposure,70,1,1,0,0,0,0,0,0,0,0,0,0,0,101,0.019801980198019802,442,0,0,0
BenchmarkTest02070,java/error-message-exposure,66,0,1,0,0,0,0,0,0,0,0,0,0,0,83,0.012048192771084338,442,0,0,1
BenchmarkTest02113,java/error-message-exposure,68,0,1,0,0,0,0,1,0,0,0,0,0,1,112,0.026785714285714284,526,0,0,1
BenchmarkTest02146,java/error-message-exposure,62,1,1,0,0,0,0,0,0,0,0,0,0,0,84,0.023809523809523808,442,0,0,1
BenchmarkTest02147,java/error-message-exposure,62,1,1,0,0,0,0,0,0,0,0,0,0,0,74,0.02702702702702703,442,0,0,1
BenchmarkTest02148,java/error-message-exposure,76,0,1,0,0,0,0,0,0,0,0,0,0,0,109,0.009174311926605505,442,0,0,0
BenchmarkTest02149,java/error-message-exposure,76,0,1,0,0,0,0,0,0,0,0,0,0,0,93,0.010752688172043012,442,0,0,0
BenchmarkTest02150,java/error-message-exposure,76,1,1,0,0,0,0,0,0,0,0,0,0,0,107,0.018691588785046728,442,0,0,1
BenchmarkTest02151,java/error-message-exposure,76,1,1,0,0,0,0,0,0,0,0,0,0,0,98,0.02040816326530612,442,0,0,1
BenchmarkTest02152,java/error-message-exposure,76,1,1,0,0,0,0,0,0,0,0,0,0,0,95,0.021052631578947368,442,0,0,1
BenchmarkTest02153,java/error-message-exposure,62,0,1,0,0,0,0,0,0,0,0,0,0,0,95,0.010526315789473684,442,0,0,0
BenchmarkTest02154,java/error-message-exposure,64,1,1,0,0,0,0,0,0,0,0,0,0,0,81,0.024691358024691357,442,0,0,1
BenchmarkTest02155,java/error-message-exposure,59,0,1,0,0,0,0,0,0,0,0,0,0,0,81,0.012345679012345678,442,0,0,1
BenchmarkTest02156,java/error-message-exposure,59,0,1,0,0,0,0,0,0,0,0,0,0,0,76,0.013157894736842105,442,0,0,0
BenchmarkTest02201,java/error-message-exposure,74,0,1,0,0,0,0,1,0,0,0,0,0,1,118,0.025423728813559324,534,1,0,0
BenchmarkTest02206,java/error-message-exposure,72,0,1,0,0,0,0,0,0,0,0,0,0,0,102,0.00980392156862745,526,0,0,0
BenchmarkTest02207,java/error-message-exposure,72,0,1,0,0,0,0,1,0,0,0,0,0,1,116,0.02586206896551724,526,0,0,0
BenchmarkTest02249,java/error-message-exposure,66,1,1,0,0,0,0,0,0,0,0,0,0,0,88,0.022727272727272728,442,0,0,1
BenchmarkTest02250,java/error-message-exposure,66,1,1,0,0,0,0,0,0,0,0,0,0,0,83,0.024096385542168676,442,0,0,1
BenchmarkTest02251,java/error-message-exposure,78,1,1,0,0,0,0,0,0,0,0,0,0,0,95,0.021052631578947368,442,0,0,1
BenchmarkTest02252,java/error-message-exposure,80,0,1,0,0,0,0,0,0,0,0,0,0,0,97,0.010309278350515464,442,0,0,0
BenchmarkTest02253,java/error-message-exposure,80,1,1,0,0,0,0,0,0,0,0,0,0,0,111,0.018018018018018018,442,0,0,0
BenchmarkTest02303,java/error-message-exposure,84,0,1,0,0,0,0,1,0,0,0,0,0,1,128,0.0234375,534,1,0,1
BenchmarkTest02340,java/error-message-exposure,90,1,1,0,0,0,0,0,0,0,0,0,0,0,121,0.01652892561983471,442,0,0,0
BenchmarkTest02341,java/error-message-exposure,76,0,1,0,0,0,0,0,0,0,0,0,0,0,107,0.009345794392523364,442,0,0,0
BenchmarkTest02342,java/error-message-exposure,77,1,1,0,0,0,0,0,0,0,0,0,0,0,89,0.02247191011235955,442,0,0,1
BenchmarkTest02343,java/error-message-exposure,78,1,1,0,0,0,0,0,0,0,0,0,0,0,92,0.021739130434782608,442,0,0,1
BenchmarkTest02344,java/error-message-exposure,73,0,1,0,0,0,0,0,0,0,0,0,0,0,90,0.011111111111111112,442,0,0,1
BenchmarkTest02428,java/error-message-exposure,64,1,1,0,0,0,0,0,0,0,0,0,0,0,82,0.024390243902439025,442,0,0,0
BenchmarkTest02429,java/error-message-exposure,76,1,1,0,0,0,0,0,0,0,0,0,0,0,90,0.022222222222222223,442,0,0,1
BenchmarkTest02430,java/error-message-exposure,78,1,1,0,0,0,0,0,0,0,0,0,0,0,97,0.020618556701030927,442,0,0,1
BenchmarkTest02431,java/error-message-exposure,64,0,1,0,0,0,0,0,0,0,0,0,0,0,81,0.012345679012345678,442,0,0,1
BenchmarkTest02432,java/error-message-exposure,78,1,1,0,0,0,0,0,0,0,0,0,0,0,95,0.021052631578947368,442,0,0,1
BenchmarkTest02433,java/error-message-exposure,78,1,1,0,0,0,0,0,0,0,0,0,0,0,92,0.021739130434782608,442,0,0,1
BenchmarkTest02465,java/error-message-exposure,72,0,1,0,0,0,0,1,0,0,0,0,0,1,102,0.029411764705882353,534,1,0,1
BenchmarkTest02466,java/error-message-exposure,72,0,1,0,0,0,0,1,0,0,0,0,0,1,116,0.02586206896551724,534,1,0,1
BenchmarkTest02471,java/error-message-exposure,70,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0.01,526,0,0,0
BenchmarkTest02510,java/error-message-exposure,64,0,1,0,0,0,0,0,0,0,0,0,0,0,97,0.010309278350515464,442,0,0,0
BenchmarkTest02511,java/error-message-exposure,64,0,1,0,0,0,0,0,0,0,0,0,0,0,81,0.012345679012345678,442,0,0,1
BenchmarkTest02512,java/error-message-exposure,64,0,1,0,0,0,0,0,0,0,0,0,0,0,86,0.011627906976744186,442,0,0,1
BenchmarkTest02513,java/error-message-exposure,64,0,1,0,0,0,0,0,0,0,0,0,0,0,95,0.010526315789473684,442,0,0,0
BenchmarkTest02514,java/error-message-exposure,63,0,1,0,0,0,0,0,0,0,0,0,0,0,82,0.012195121951219513,442,0,0,1
BenchmarkTest02515,java/error-message-exposure,63,0,1,0,0,0,0,0,0,0,0,0,0,0,77,0.012987012987012988,442,0,0,1
BenchmarkTest02516,java/error-message-exposure,61,0,1,0,0,0,0,0,0,0,0,0,0,0,78,0.01282051282051282,442,0,0,1
BenchmarkTest02517,java/error-message-exposure,61,0,1,0,0,0,0,0,0,0,0,0,0,0,75,0.013333333333333334,442,0,0,1
BenchmarkTest02518,java/error-message-exposure,61,0,1,0,0,0,0,0,0,0,0,0,0,0,92,0.010869565217391304,442,0,0,0
BenchmarkTest02560,java/error-message-exposure,94,0,1,0,0,0,0,1,0,0,0,0,0,1,124,0.024193548387096774,534,1,0,1
BenchmarkTest02570,java/error-message-exposure,92,0,1,0,0,0,0,1,0,0,0,0,0,1,127,0.023622047244094488,526,0,0,0
BenchmarkTest02610,java/error-message-exposure,100,1,1,0,0,0,0,0,0,0,0,0,0,0,122,0.01639344262295082,442,0,0,0
BenchmarkTest02611,java/error-message-exposure,100,1,1,0,0,0,0,0,0,0,0,0,0,0,114,0.017543859649122806,442,0,0,1
BenchmarkTest02612,java/error-message-exposure,86,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0.01,442,0,0,1
BenchmarkTest02613,java/error-message-exposure,83,0,1,0,0,0,0,0,0,0,0,0,0,0,114,0.008771929824561403,442,0,0,1
BenchmarkTest02665,java/error-message-exposure,71,0,1,0,0,0,0,0,0,0,0,0,0,0,115,0.008695652173913044,534,1,0,0
BenchmarkTest02713,java/error-message-exposure,63,0,1,0,0,0,0,0,0,0,0,0,0,0,94,0.010638297872340425,442,0,0,0
BenchmarkTest02714,java/error-message-exposure,60,0,1,0,0,0,0,0,0,0,0,0,0,0,82,0.012195121951219513,442,0,0,0
BenchmarkTest00006,java/command-line-injection,66,1,0,0,0,0,0,0,0,0,0,0,0,0,77,0.012987012987012988,286,0,0,1
BenchmarkTest00015,java/command-line-injection,68,1,0,0,0,0,0,0,0,0,0,0,0,0,79,0.012658227848101266,286,0,0,1
BenchmarkTest00017,java/command-line-injection,63,1,1,0,0,0,0,0,0,0,0,0,0,0,72,0.027777777777777776,414,1,0,1
BenchmarkTest00077,java/command-line-injection,99,1,0,0,0,0,0,0,0,0,0,0,0,0,110,0.00909090909090909,302,0,0,1
BenchmarkTest00093,java/command-line-injection,88,1,1,0,0,0,0,0,0,0,0,0,0,0,97,0.020618556701030927,460,1,0,0
BenchmarkTest00159,java/command-line-injection,67,1,0,0,0,0,0,0,0,0,0,0,0,0,78,0.01282051282051282,304,0,0,1
BenchmarkTest00171,java/command-line-injection,82,1,1,0,0,0,0,0,0,0,0,0,0,0,91,0.02197802197802198,466,1,0,0
BenchmarkTest00176,java/command-line-injection,64,1,1,0,0,0,0,0,0,0,0,0,0,0,73,0.0273972602739726,490,1,0,1
BenchmarkTest00293,java/command-line-injection,76,1,0,0,0,0,0,0,0,0,0,0,0,0,87,0.011494252873563218,284,0,0,1
BenchmarkTest00294,java/command-line-injection,72,1,0,0,0,0,0,0,0,0,0,0,0,0,83,0.012048192771084338,302,0,0,1
BenchmarkTest00295,java/command-line-injection,72,1,0,0,0,0,0,0,0,0,0,0,0,0,83,0.012048192771084338,304,0,0,1
BenchmarkTest00302,java/command-line-injection,69,1,1,0,0,0,0,0,0,0,0,0,0,0,78,0.02564102564102564,412,1,0,1
BenchmarkTest00303,java/command-line-injection,83,1,1,0,0,0,0,0,0,0,0,0,0,0,92,0.021739130434782608,407,1,0,1
BenchmarkTest00304,java/command-line-injection,88,1,1,0,0,0,0,0,0,0,0,0,0,0,97,0.020618556701030927,466,1,0,1
BenchmarkTest00307,java/command-line-injection,75,1,1,0,0,0,0,0,0,0,0,0,0,0,84,0.023809523809523808,460,1,0,0
BenchmarkTest00310,java/command-line-injection,85,1,1,0,0,0,0,0,0,0,0,0,0,0,94,0.02127659574468085,490,1,0,0
BenchmarkTest00407,java/command-line-injection,81,1,1,0,0,0,0,0,0,0,0,0,0,0,90,0.022222222222222223,416,1,0,1
BenchmarkTest00409,java/command-line-injection,90,1,1,0,0,0,0,0,0,0,0,0,0,0,99,0.020202020202020204,466,1,0,1
BenchmarkTest00480,java/command-line-injection,71,1,0,0,0,0,0,0,0,0,0,0,0,0,82,0.012195121951219513,284,0,0,1
BenchmarkTest00494,java/command-line-injection,83,1,1,0,0,0,0,0,0,0,0,0,0,0,92,0.021739130434782608,407,1,0,0
BenchmarkTest00499,java/command-line-injection,62,1,1,0,0,0,0,0,0,0,0,0,0,0,71,0.028169014084507043,460,1,0,1
BenchmarkTest00500,java/command-line-injection,68,1,1,0,0,0,0,0,0,0,0,0,0,0,77,0.025974025974025976,490,1,0,1
BenchmarkTest00558,java/command-line-injection,84,1,0,0,0,0,0,0,0,0,0,0,0,0,95,0.010526315789473684,302,0,0,0
BenchmarkTest00567,java/command-line-injection,78,1,1,0,0,0,0,0,0,0,0,0,0,0,87,0.022988505747126436,412,1,0,1
BenchmarkTest00568,java/command-line-injection,87,1,1,0,0,0,0,0,0,0,0,0,0,0,96,0.020833333333333332,416,1,0,1
BenchmarkTest00575,java/command-line-injection,83,1,1,0,0,0,0,0,0,0,0,0,0,0,92,0.021739130434782608,490,1,0,1
BenchmarkTest00576,java/command-line-injection,75,1,1,0,0,0,0,0,0,0,0,0,0,0,84,0.023809523809523808,490,1,0,1
BenchmarkTest00657,java/command-line-injection,65,1,1,0,0,0,0,0,0,0,0,0,0,0,74,0.02702702702702703,412,1,0,0
BenchmarkTest00659,java/command-line-injection,80,1,1,0,0,0,0,0,0,0,0,0,0,0,89,0.02247191011235955,490,1,0,0
BenchmarkTest00731,java/command-line-injection,62,1,0,0,0,0,0,0,0,0,0,0,0,0,73,0.0136986301369863,302,0,0,1
BenchmarkTest00732,java/command-line-injection,68,1,0,0,0,0,0,0,0,0,0,0,0,0,79,0.012658227848101266,304,0,0,0
BenchmarkTest00741,java/command-line-injection,70,1,1,0,0,0,0,0,0,0,0,0,0,0,79,0.02531645569620253,460,1,0,0
BenchmarkTest00742,java/command-line-injection,67,1,1,0,0,0,0,0,0,0,0,0,0,0,76,0.02631578947368421,490,1,0,0
BenchmarkTest00815,java/command-line-injection,86,1,0,0,0,0,0,0,0,0,0,0,0,0,97,0.010309278350515464,294,0,0,1
BenchmarkTest00816,java/command-line-injection,91,1,0,0,0,0,0,0,0,0,0,0,0,0,102,0.00980392156862745,294,0,0,1
BenchmarkTest00824,java/command-line-injection,100,1,1,0,0,0,0,0,0,0,0,0,0,0,109,0.01834862385321101,466,1,0,1
BenchmarkTest00968,java/command-line-injection,80,1,0,0,0,0,0,0,0,0,0,0,0,0,102,0.00980392156862745,302,0,0,1
BenchmarkTest00979,java/command-line-injection,91,1,1,0,0,0,0,0,0,0,0,0,0,0,130,0.015384615384615385,416,1,0,1
BenchmarkTest00981,java/command-line-injection,91,1,1,0,0,0,0,0,0,0,0,0,0,0,116,0.017241379310344827,466,1,0,1
BenchmarkTest01064,java/command-line-injection,62,1,1,0,0,0,0,0,0,0,0,0,0,0,87,0.022988505747126436,412,1,0,1
BenchmarkTest01182,java/command-line-injection,67,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0.010101010101010102,302,0,0,0
BenchmarkTest01194,java/command-line-injection,65,1,1,0,0,0,0,0,0,0,0,0,0,0,104,0.019230769230769232,460,1,0,1
BenchmarkTest01270,java/command-line-injection,60,1,0,0,0,0,0,0,0,0,0,0,0,0,87,0.011494252873563218,304,0,0,1
BenchmarkTest01285,java/command-line-injection,57,1,1,0,0,0,0,0,0,0,0,0,0,0,87,0.022988505747126436,412,1,0,1
BenchmarkTest01286,java/command-line-injection,69,1,1,0,0,0,0,0,0,0,0,0,0,0,99,0.020202020202020204,407,1,0,1
BenchmarkTest01289,java/command-line-injection,58,1,1,0,0,0,0,0,0,0,0,0,0,0,88,0.022727272727272728,460,1,0,0
BenchmarkTest01353,java/command-line-injection,66,1,0,0,0,0,0,0,0,0,0,0,0,0,107,0.009345794392523364,284,0,0,0
BenchmarkTest01360,java/command-line-injection,61,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0.02,412,1,0,1
BenchmarkTest01362,java/command-line-injection,75,1,1,0,0,0,0,0,0,0,0,0,0,0,114,0.017543859649122806,466,1,0,1
BenchmarkTest01430,java/command-line-injection,74,1,0,0,0,0,0,0,0,0,0,0,0,0,103,0.009708737864077669,304,0,0,1
BenchmarkTest01441,java/command-line-injection,83,1,1,0,0,0,0,0,0,0,0,0,0,0,105,0.01904761904761905,407,1,0,1
BenchmarkTest01446,java/command-line-injection,73,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0.02,490,1,0,1
BenchmarkTest01517,java/command-line-injection,62,1,0,0,0,0,0,0,0,0,0,0,0,0,89,0.011235955056179775,304,0,0,1
BenchmarkTest01528,java/command-line-injection,59,1,1,0,0,0,0,0,0,0,0,0,0,0,98,0.02040816326530612,412,1,0,0
BenchmarkTest01530,java/command-line-injection,73,1,1,0,0,0,0,0,0,0,0,0,0,0,103,0.019417475728155338,416,1,0,0
BenchmarkTest01600,java/command-line-injection,64,1,0,0,0,0,0,0,0,0,0,0,0,0,96,0.010416666666666666,284,0,0,0
BenchmarkTest01601,java/command-line-injection,62,1,0,0,0,0,0,0,0,0,0,0,0,0,94,0.010638297872340425,302,0,0,1
BenchmarkTest01607,java/command-line-injection,71,1,1,0,0,0,0,0,0,0,0,0,0,0,110,0.01818181818181818,407,1,0,0
BenchmarkTest01609,java/command-line-injection,61,1,1,0,0,0,0,0,0,0,0,0,0,0,91,0.02197802197802198,490,1,0,1
BenchmarkTest01610,java/command-line-injection,61,1,1,0,0,0,0,0,0,0,0,0,0,0,88,0.022727272727272728,490,1,0,1
BenchmarkTest01673,java/command-line-injection,84,1,0,0,0,0,0,0,0,0,0,0,0,0,106,0.009433962264150943,302,0,0,1
BenchmarkTest01674,java/command-line-injection,84,1,0,0,0,0,0,0,0,0,0,0,0,0,108,0.009259259259259259,304,0,0,1
BenchmarkTest01685,java/command-line-injection,95,1,1,0,0,0,0,0,0,0,0,0,0,0,120,0.016666666666666666,416,1,0,1
BenchmarkTest01689,java/command-line-injection,82,1,1,0,0,0,0,0,0,0,0,0,0,0,107,0.018691588785046728,460,1,0,1
BenchmarkTest01850,java/command-line-injection,80,1,0,0,0,0,0,0,0,0,0,0,0,0,104,0.009615384615384616,302,0,0,1
BenchmarkTest01851,java/command-line-injection,80,1,0,0,0,0,0,0,0,0,0,0,0,0,118,0.00847457627118644,302,0,0,1
BenchmarkTest01852,java/command-line-injection,80,1,0,0,0,0,0,0,0,0,0,0,0,0,104,0.009615384615384616,304,0,0,1
BenchmarkTest01864,java/command-line-injection,78,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0.02,460,1,0,1
BenchmarkTest01865,java/command-line-injection,78,1,1,0,0,0,0,0,0,0,0,0,0,0,105,0.01904761904761905,460,1,0,0
BenchmarkTest01928,java/command-line-injection,67,1,0,0,0,0,0,0,0,0,0,0,0,0,105,0.009523809523809525,284,0,0,1
BenchmarkTest01929,java/command-line-injection,65,1,0,0,0,0,0,0,0,0,0,0,0,0,89,0.011235955056179775,304,0,0,1
BenchmarkTest01936,java/command-line-injection,62,1,1,0,0,0,0,0,0,0,0,0,0,0,89,0.02247191011235955,412,1,0,1
BenchmarkTest01937,java/command-line-injection,62,1,1,0,0,0,0,0,0,0,0,0,0,0,89,0.02247191011235955,412,1,0,0
BenchmarkTest01938,java/command-line-injection,76,1,1,0,0,0,0,0,0,0,0,0,0,0,103,0.019417475728155338,466,1,0,1
BenchmarkTest01940,java/command-line-injection,63,1,1,0,0,0,0,0,0,0,0,0,0,0,87,0.022988505747126436,460,1,0,1
BenchmarkTest01942,java/command-line-injection,64,1,1,0,0,0,0,0,0,0,0,0,0,0,81,0.024691358024691357,490,1,0,1
BenchmarkTest01943,java/command-line-injection,64,1,1,0,0,0,0,0,0,0,0,0,0,0,87,0.022988505747126436,490,1,0,0
BenchmarkTest01944,java/command-line-injection,64,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0.02,490,1,0,1
BenchmarkTest02058,java/command-line-injection,67,1,0,0,0,0,0,0,0,0,0,0,0,0,96,0.010416666666666666,302,0,0,0
BenchmarkTest02059,java/command-line-injection,67,1,0,0,0,0,0,0,0,0,0,0,0,0,91,0.01098901098901099,304,0,0,1
BenchmarkTest02067,java/command-line-injection,78,1,1,0,0,0,0,0,0,0,0,0,0,0,114,0.017543859649122806,416,1,0,0
BenchmarkTest02069,java/command-line-injection,65,1,1,0,0,0,0,0,0,0,0,0,0,0,101,0.019801980198019802,460,1,0,0
BenchmarkTest02137,java/command-line-injection,62,1,0,0,0,0,0,0,0,0,0,0,0,0,86,0.011627906976744186,284,0,0,1
BenchmarkTest02146,java/command-line-injection,57,1,1,0,0,0,0,0,0,0,0,0,0,0,84,0.023809523809523808,412,1,0,1
BenchmarkTest02147,java/command-line-injection,57,1,1,0,0,0,0,0,0,0,0,0,0,0,74,0.02702702702702703,412,1,0,1
BenchmarkTest02150,java/command-line-injection,71,1,1,0,0,0,0,0,0,0,0,0,0,0,107,0.018691588785046728,416,1,0,1
BenchmarkTest02151,java/command-line-injection,71,1,1,0,0,0,0,0,0,0,0,0,0,0,98,0.02040816326530612,466,1,0,1
BenchmarkTest02152,java/command-line-injection,71,1,1,0,0,0,0,0,0,0,0,0,0,0,95,0.021052631578947368,466,1,0,1
BenchmarkTest02154,java/command-line-injection,59,1,1,0,0,0,0,0,0,0,0,0,0,0,81,0.024691358024691357,490,1,0,1
BenchmarkTest02243,java/command-line-injection,64,1,0,0,0,0,0,0,0,0,0,0,0,0,88,0.011363636363636364,302,0,0,1
BenchmarkTest02244,java/command-line-injection,64,1,0,0,0,0,0,0,0,0,0,0,0,0,85,0.011764705882352941,302,0,0,1
BenchmarkTest02249,java/command-line-injection,61,1,1,0,0,0,0,0,0,0,0,0,0,0,88,0.022727272727272728,412,1,0,1
BenchmarkTest02250,java/command-line-injection,61,1,1,0,0,0,0,0,0,0,0,0,0,0,83,0.024096385542168676,412,1,0,1
BenchmarkTest02251,java/command-line-injection,73,1,1,0,0,0,0,0,0,0,0,0,0,0,95,0.021052631578947368,407,1,0,1
BenchmarkTest02253,java/command-line-injection,75,1,1,0,0,0,0,0,0,0,0,0,0,0,111,0.018018018018018018,466,1,0,0
BenchmarkTest02333,java/command-line-injection,76,1,0,0,0,0,0,0,0,0,0,0,0,0,97,0.010309278350515464,284,0,0,1
BenchmarkTest02334,java/command-line-injection,76,1,0,0,0,0,0,0,0,0,0,0,0,0,114,0.008771929824561403,284,0,0,1
BenchmarkTest02335,java/command-line-injection,76,1,0,0,0,0,0,0,0,0,0,0,0,0,105,0.009523809523809525,294,0,0,0
BenchmarkTest02340,java/command-line-injection,85,1,1,0,0,0,0,0,0,0,0,0,0,0,121,0.01652892561983471,416,1,0,0
BenchmarkTest02342,java/command-line-injection,72,1,1,0,0,0,0,0,0,0,0,0,0,0,89,0.02247191011235955,460,1,0,1
BenchmarkTest02343,java/command-line-injection,73,1,1,0,0,0,0,0,0,0,0,0,0,0,92,0.021739130434782608,490,1,0,1
