ruleId,line,alert_count,file_length,density,label
java/error-message-exposure,80,2,84,0.023809523809523808,1
java/error-message-exposure,75,3,92,0.03260869565217391,1
java/error-message-exposure,70,2,74,0.02702702702702703,0
java/error-message-exposure,69,1,73,0.0136986301369863,0
java/error-message-exposure,85,2,89,0.02247191011235955,0
java/error-message-exposure,83,1,87,0.011494252873563218,0
java/error-message-exposure,83,1,87,0.011494252873563218,0
java/error-message-exposure,69,1,73,0.0136986301369863,1
java/error-message-exposure,75,2,79,0.02531645569620253,0
java/error-message-exposure,72,2,76,0.02631578947368421,0
java/error-message-exposure,80,1,84,0.011904761904761904,0
java/error-message-exposure,99,3,116,0.02586206896551724,1
java/error-message-exposure,96,1,100,0.01,1
java/error-message-exposure,105,2,109,0.01834862385321101,1
java/error-message-exposure,88,1,92,0.010869565217391304,1
java/error-message-exposure,93,1,97,0.010309278350515464,0
java/error-message-exposure,93,1,97,0.010309278350515464,0
java/error-message-exposure,79,1,96,0.010416666666666666,0
java/error-message-exposure,75,1,79,0.012658227848101266,0
java/error-message-exposure,82,1,86,0.011627906976744186,0
java/error-message-exposure,80,1,84,0.011904761904761904,0
java/error-message-exposure,82,1,86,0.011627906976744186,0
java/error-message-exposure,68,1,72,0.013888888888888888,0
java/error-message-exposure,70,1,74,0.013513513513513514,0
java/error-message-exposure,88,3,126,0.023809523809523808,0
java/error-message-exposure,88,3,122,0.02459016393442623,0
java/error-message-exposure,94,1,130,0.007692307692307693,0
java/error-message-exposure,96,2,130,0.015384615384615385,1
java/error-message-exposure,82,1,107,0.009345794392523364,0
java/error-message-exposure,96,2,116,0.017241379310344827,1
java/error-message-exposure,82,1,103,0.009708737864077669,0
java/error-message-exposure,81,1,101,0.009900990099009901,1
java/error-message-exposure,73,3,107,0.028037383177570093,0
java/error-message-exposure,67,2,87,0.022988505747126436,1
java/error-message-exposure,79,1,99,0.010101010101010102,0
java/error-message-exposure,67,1,89,0.011235955056179775,1
java/error-message-exposure,66,1,91,0.01098901098901099,0
java/error-message-exposure,69,1,89,0.011235955056179775,0
java/error-message-exposure,83,3,117,0.02564102564102564,0
java/error-message-exposure,81,1,101,0.009900990099009901,0
java/error-message-exposure,69,1,89,0.011235955056179775,1
java/error-message-exposure,69,1,86,0.011627906976744186,1
java/error-message-exposure,69,1,89,0.011235955056179775,1
java/error-message-exposure,83,1,103,0.009708737864077669,0
java/error-message-exposure,70,2,104,0.019230769230769232,1
java/error-message-exposure,62,2,87,0.022988505747126436,1
java/error-message-exposure,74,2,99,0.020202020202020204,1
java/error-message-exposure,62,1,84,0.011904761904761904,1
java/error-message-exposure,62,1,82,0.012195121951219513,1
java/error-message-exposure,63,2,88,0.022727272727272728,0
java/error-message-exposure,61,1,81,0.012345679012345678,0
java/error-message-exposure,66,2,100,0.02,1
java/error-message-exposure,66,1,81,0.012345679012345678,1
java/error-message-exposure,80,2,114,0.017543859649122806,1
java/error-message-exposure,65,1,87,0.011494252873563218,1
java/error-message-exposure,65,1,85,0.011764705882352941,0
java/error-message-exposure,68,1,88,0.011363636363636364,0
java/error-message-exposure,84,3,112,0.026785714285714284,1
java/error-message-exposure,82,3,116,0.02586206896551724,0
java/error-message-exposure,76,1,96,0.010416666666666666,0
java/error-message-exposure,88,2,105,0.01904761904761905,1
java/error-message-exposure,76,1,110,0.00909090909090909,1
java/error-message-exposure,77,1,97,0.010309278350515464,0
java/error-message-exposure,75,1,100,0.01,0
java/error-message-exposure,75,1,96,0.010416666666666666,0
java/error-message-exposure,78,2,100,0.02,1
java/error-message-exposure,70,3,103,0.02912621359223301,1
java/error-message-exposure,64,1,84,0.011904761904761904,0
java/error-message-exposure,64,1,84,0.011904761904761904,0
java/error-message-exposure,64,2,98,0.02040816326530612,0
java/error-message-exposure,76,1,96,0.010416666666666666,0
java/error-message-exposure,78,2,103,0.019417475728155338,0
java/error-message-exposure,64,1,89,0.011235955056179775,1
java/error-message-exposure,66,1,86,0.011627906976744186,0
java/error-message-exposure,61,1,83,0.012048192771084338,1
java/error-message-exposure,72,3,102,0.029411764705882353,1
java/error-message-exposure,72,3,110,0.02727272727272727,0
java/error-message-exposure,64,1,84,0.011904761904761904,0
java/error-message-exposure,76,2,110,0.01818181818181818,0
java/error-message-exposure,64,1,85,0.011764705882352941,0
java/error-message-exposure,66,2,91,0.02197802197802198,1
java/error-message-exposure,66,2,88,0.022727272727272728,1
java/error-message-exposure,94,1,127,0.007874015748031496,0
java/error-message-exposure,100,2,120,0.016666666666666666,1
java/error-message-exposure,86,1,106,0.009433962264150943,0
java/error-message-exposure,100,1,120,0.008333333333333333,0
java/error-message-exposure,87,1,107,0.009345794392523364,0
java/error-message-exposure,87,2,107,0.018691588785046728,1
java/error-message-exposure,85,1,100,0.01,1
java/error-message-exposure,85,1,119,0.008403361344537815,1
java/error-message-exposure,88,1,124,0.008064516129032258,0
java/error-message-exposure,88,1,108,0.009259259259259259,0
java/error-message-exposure,71,1,109,0.009174311926605505,0
java/error-message-exposure,71,1,104,0.009615384615384616,0
java/error-message-exposure,63,1,83,0.012048192771084338,0
java/error-message-exposure,77,1,92,0.010869565217391304,0
java/error-message-exposure,63,1,97,0.010309278350515464,0
java/error-message-exposure,77,1,97,0.010309278350515464,0
java/error-message-exposure,63,1,88,0.011363636363636364,0
java/error-message-exposure,63,1,97,0.010309278350515464,0
java/error-message-exposure,90,3,134,0.022388059701492536,0
java/error-message-exposure,83,2,100,0.02,1
java/error-message-exposure,83,2,105,0.01904761904761905,0
java/error-message-exposure,73,3,108,0.027777777777777776,1
java/error-message-exposure,67,2,89,0.02247191011235955,1
java/error-message-exposure,67,2,89,0.02247191011235955,0
java/error-message-exposure,81,2,103,0.019417475728155338,1
java/error-message-exposure,67,1,84,0.011904761904761904,0
java/error-message-exposure,68,2,87,0.022988505747126436,1
java/error-message-exposure,66,1,99,0.010101010101010102,0
java/error-message-exposure,69,2,81,0.024691358024691357,1
java/error-message-exposure,69,2,87,0.022988505747126436,0
java/error-message-exposure,69,2,100,0.02,1
java/error-message-exposure,85,3,117,0.02564102564102564,1
java/error-message-exposure,83,1,129,0.007751937984496124,0
java/error-message-exposure,77,1,107,0.009345794392523364,0
java/error-message-exposure,75,1,105,0.009523809523809525,0
java/error-message-exposure,83,2,114,0.017543859649122806,0
java/error-message-exposure,69,1,86,0.011627906976744186,0
java/error-message-exposure,70,2,101,0.019801980198019802,0
java/error-message-exposure,66,1,83,0.012048192771084338,1
java/error-message-exposure,68,3,112,0.026785714285714284,1
java/error-message-exposure,62,2,84,0.023809523809523808,1
java/error-message-exposure,62,2,74,0.02702702702702703,1
java/error-message-exposure,76,1,109,0.009174311926605505,0
java/error-message-exposure,76,1,93,0.010752688172043012,0
java/error-message-exposure,76,2,107,0.018691588785046728,1
java/error-message-exposure,76,2,98,0.02040816326530612,1
java/error-message-exposure,76,2,95,0.021052631578947368,1
java/error-message-exposure,62,1,95,0.010526315789473684,0
java/error-message-exposure,64,2,81,0.024691358024691357,1
java/error-message-exposure,59,1,81,0.012345679012345678,1
java/error-message-exposure,59,1,76,0.013157894736842105,0
java/error-message-exposure,74,3,118,0.025423728813559324,0
java/error-message-exposure,72,1,102,0.00980392156862745,0
java/error-message-exposure,72,3,116,0.02586206896551724,0
java/error-message-exposure,66,2,88,0.022727272727272728,1
java/error-message-exposure,66,2,83,0.024096385542168676,1
java/error-message-exposure,78,2,95,0.021052631578947368,1
java/error-message-exposure,80,1,97,0.010309278350515464,0
java/error-message-exposure,80,2,111,0.018018018018018018,0
java/error-message-exposure,84,3,128,0.0234375,1
java/error-message-exposure,90,2,121,0.01652892561983471,0
java/error-message-exposure,76,1,107,0.009345794392523364,0
java/error-message-exposure,77,2,89,0.02247191011235955,1
java/error-message-exposure,78,2,92,0.021739130434782608,1
java/error-message-exposure,73,1,90,0.011111111111111112,1
java/error-message-exposure,64,2,82,0.024390243902439025,0
java/error-message-exposure,76,2,90,0.022222222222222223,1
java/error-message-exposure,78,2,97,0.020618556701030927,1
java/error-message-exposure,64,1,81,0.012345679012345678,1
java/error-message-exposure,78,2,95,0.021052631578947368,1
java/error-message-exposure,78,2,92,0.021739130434782608,1
java/error-message-exposure,72,3,102,0.029411764705882353,1
java/error-message-exposure,72,3,116,0.02586206896551724,1
java/error-message-exposure,70,1,100,0.01,0
java/error-message-exposure,64,1,97,0.010309278350515464,0
java/error-message-exposure,64,1,81,0.012345679012345678,1
java/error-message-exposure,64,1,86,0.011627906976744186,1
java/error-message-exposure,64,1,95,0.010526315789473684,0
java/error-message-exposure,63,1,82,0.012195121951219513,1
java/error-message-exposure,63,1,77,0.012987012987012988,1
java/error-message-exposure,61,1,78,0.01282051282051282,1
java/error-message-exposure,61,1,75,0.013333333333333334,1
java/error-message-exposure,61,1,92,0.010869565217391304,0
java/error-message-exposure,94,3,124,0.024193548387096774,1
java/error-message-exposure,92,3,127,0.023622047244094488,0
java/error-message-exposure,100,2,122,0.01639344262295082,0
java/error-message-exposure,100,2,114,0.017543859649122806,1
java/error-message-exposure,86,1,100,0.01,1
java/error-message-exposure,83,1,114,0.008771929824561403,1
java/error-message-exposure,71,1,115,0.008695652173913044,0
java/error-message-exposure,63,1,94,0.010638297872340425,0
java/error-message-exposure,60,1,82,0.012195121951219513,0
java/command-line-injection,66,1,77,0.012987012987012988,1
java/command-line-injection,68,1,79,0.012658227848101266,1
java/command-line-injection,63,2,72,0.027777777777777776,1
java/command-line-injection,99,1,110,0.00909090909090909,1
java/command-line-injection,88,2,97,0.020618556701030927,0
java/command-line-injection,67,1,78,0.01282051282051282,1
java/command-line-injection,82,2,91,0.02197802197802198,0
java/command-line-injection,64,2,73,0.0273972602739726,1
java/command-line-injection,76,1,87,0.011494252873563218,1
java/command-line-injection,72,1,83,0.012048192771084338,1
java/command-line-injection,72,1,83,0.012048192771084338,1
java/command-line-injection,69,2,78,0.02564102564102564,1
java/command-line-injection,83,2,92,0.021739130434782608,1
java/command-line-injection,88,2,97,0.020618556701030927,1
java/command-line-injection,75,2,84,0.023809523809523808,0
java/command-line-injection,85,2,94,0.02127659574468085,0
java/command-line-injection,81,2,90,0.022222222222222223,1
java/command-line-injection,90,2,99,0.020202020202020204,1
java/command-line-injection,71,1,82,0.012195121951219513,1
java/command-line-injection,83,2,92,0.021739130434782608,0
java/command-line-injection,62,2,71,0.028169014084507043,1
java/command-line-injection,68,2,77,0.025974025974025976,1
java/command-line-injection,84,1,95,0.010526315789473684,0
java/command-line-injection,78,2,87,0.022988505747126436,1
java/command-line-injection,87,2,96,0.020833333333333332,1
java/command-line-injection,83,2,92,0.021739130434782608,1
java/command-line-injection,75,2,84,0.023809523809523808,1
java/command-line-injection,65,2,74,0.02702702702702703,0
java/command-line-injection,80,2,89,0.02247191011235955,0
java/command-line-injection,62,1,73,0.0136986301369863,1
java/command-line-injection,68,1,79,0.012658227848101266,0
java/command-line-injection,70,2,79,0.02531645569620253,0
java/command-line-injection,67,2,76,0.02631578947368421,0
java/command-line-injection,86,1,97,0.010309278350515464,1
java/command-line-injection,91,1,102,0.00980392156862745,1
java/command-line-injection,100,2,109,0.01834862385321101,1
java/command-line-injection,80,1,102,0.00980392156862745,1
java/command-line-injection,91,2,130,0.015384615384615385,1
java/command-line-injection,91,2,116,0.017241379310344827,1
java/command-line-injection,62,2,87,0.022988505747126436,1
java/command-line-injection,67,1,99,0.010101010101010102,0
java/command-line-injection,65,2,104,0.019230769230769232,1
java/command-line-injection,60,1,87,0.011494252873563218,1
java/command-line-injection,57,2,87,0.022988505747126436,1
java/command-line-injection,69,2,99,0.020202020202020204,1
java/command-line-injection,58,2,88,0.022727272727272728,0
java/command-line-injection,66,1,107,0.009345794392523364,0
java/command-line-injection,61,2,100,0.02,1
java/command-line-injection,75,2,114,0.017543859649122806,1
java/command-line-injection,74,1,103,0.009708737864077669,1
java/command-line-injection,83,2,105,0.01904761904761905,1
java/command-line-injection,73,2,100,0.02,1
java/command-line-injection,62,1,89,0.011235955056179775,1
java/command-line-injection,59,2,98,0.02040816326530612,0
java/command-line-injection,73,2,103,0.019417475728155338,0
java/command-line-injection,64,1,96,0.010416666666666666,0
java/command-line-injection,62,1,94,0.010638297872340425,1
java/command-line-injection,71,2,110,0.01818181818181818,0
java/command-line-injection,61,2,91,0.02197802197802198,1
java/command-line-injection,61,2,88,0.022727272727272728,1
java/command-line-injection,84,1,106,0.009433962264150943,1
java/command-line-injection,84,1,108,0.009259259259259259,1
java/command-line-injection,95,2,120,0.016666666666666666,1
java/command-line-injection,82,2,107,0.018691588785046728,1
java/command-line-injection,80,1,104,0.009615384615384616,1
java/command-line-injection,80,1,118,0.00847457627118644,1
java/command-line-injection,80,1,104,0.009615384615384616,1
java/command-line-injection,78,2,100,0.02,1
java/command-line-injection,78,2,105,0.01904761904761905,0
java/command-line-injection,67,1,105,0.009523809523809525,1
java/command-line-injection,65,1,89,0.011235955056179775,1
java/command-line-injection,62,2,89,0.02247191011235955,1
java/command-line-injection,62,2,89,0.02247191011235955,0
java/command-line-injection,76,2,103,0.019417475728155338,1
java/command-line-injection,63,2,87,0.022988505747126436,1
java/command-line-injection,64,2,81,0.024691358024691357,1
java/command-line-injection,64,2,87,0.022988505747126436,0
java/command-line-injection,64,2,100,0.02,1
java/command-line-injection,67,1,96,0.010416666666666666,0
java/command-line-injection,67,1,91,0.01098901098901099,1
java/command-line-injection,78,2,114,0.017543859649122806,0
java/command-line-injection,65,2,101,0.019801980198019802,0
java/command-line-injection,62,1,86,0.011627906976744186,1
java/command-line-injection,57,2,84,0.023809523809523808,1
java/command-line-injection,57,2,74,0.02702702702702703,1
java/command-line-injection,71,2,107,0.018691588785046728,1
java/command-line-injection,71,2,98,0.02040816326530612,1
java/command-line-injection,71,2,95,0.021052631578947368,1
java/command-line-injection,59,2,81,0.024691358024691357,1
java/command-line-injection,64,1,88,0.011363636363636364,1
java/command-line-injection,64,1,85,0.011764705882352941,1
java/command-line-injection,61,2,88,0.022727272727272728,1
java/command-line-injection,61,2,83,0.024096385542168676,1
java/command-line-injection,73,2,95,0.021052631578947368,1
java/command-line-injection,75,2,111,0.018018018018018018,0
java/command-line-injection,76,1,97,0.010309278350515464,1
java/command-line-injection,76,1,114,0.008771929824561403,1
java/command-line-injection,76,1,105,0.009523809523809525,0
java/command-line-injection,85,2,121,0.01652892561983471,0
java/command-line-injection,72,2,89,0.02247191011235955,1
java/command-line-injection,73,2,92,0.021739130434782608,1
java/command-line-injection,64,1,93,0.010752688172043012,1
java/command-line-injection,64,1,90,0.011111111111111112,1
java/command-line-injection,62,1,100,0.01,1
java/command-line-injection,59,2,82,0.024390243902439025,0
java/command-line-injection,71,2,90,0.022222222222222223,1
java/command-line-injection,73,2,97,0.020618556701030927,1
java/command-line-injection,73,2,95,0.021052631578947368,1
java/command-line-injection,73,2,92,0.021739130434782608,1
java/command-line-injection,64,1,88,0.011363636363636364,1
java/command-line-injection,95,2,122,0.01639344262295082,0
java/command-line-injection,95,2,114,0.017543859649122806,1
java/tainted-format-string,56,2,58,0.034482758620689655,1
java/tainted-format-string,56,2,58,0.034482758620689655,1
java/tainted-format-string,53,2,55,0.03636363636363636,1
java/tainted-format-string,73,2,75,0.02666666666666667,1
java/tainted-format-string,65,2,67,0.029850746268656716,1
java/tainted-format-string,60,2,62,0.03225806451612903,1
java/tainted-format-string,59,2,61,0.03278688524590164,1
java/tainted-format-string,65,2,67,0.029850746268656716,0
java/tainted-format-string,51,2,53,0.03773584905660377,1
java/tainted-format-string,51,2,53,0.03773584905660377,1
java/tainted-format-string,60,2,62,0.03225806451612903,1
java/tainted-format-string,70,2,72,0.027777777777777776,1
java/tainted-format-string,52,2,54,0.037037037037037035,1
java/tainted-format-string,59,2,61,0.03278688524590164,1
java/tainted-format-string,60,2,62,0.03225806451612903,0
java/tainted-format-string,61,2,63,0.031746031746031744,1
java/tainted-format-string,71,2,73,0.0273972602739726,1
java/tainted-format-string,83,2,85,0.023529411764705882,1
java/tainted-format-string,74,2,76,0.02631578947368421,1
java/tainted-format-string,65,2,67,0.029850746268656716,1
java/tainted-format-string,54,2,56,0.03571428571428571,1
java/tainted-format-string,52,2,54,0.037037037037037035,0
java/tainted-format-string,54,2,56,0.03571428571428571,1
java/tainted-format-string,71,2,73,0.0273972602739726,1
java/tainted-format-string,58,2,60,0.03333333333333333,0
java/tainted-format-string,74,2,76,0.02631578947368421,1
java/tainted-format-string,84,2,86,0.023255813953488372,1
java/tainted-format-string,75,2,77,0.025974025974025976,1
java/tainted-format-string,84,2,86,0.023255813953488372,0
java/tainted-format-string,79,2,81,0.024691358024691357,1
java/tainted-format-string,55,1,68,0.014705882352941176,0
java/tainted-format-string,55,2,78,0.02564102564102564,0
java/tainted-format-string,57,2,77,0.025974025974025976,1
java/tainted-format-string,50,2,82,0.024390243902439025,0
java/tainted-format-string,50,2,68,0.029411764705882353,1
java/tainted-format-string,54,2,68,0.029411764705882353,1
java/tainted-format-string,54,2,77,0.025974025974025976,0
java/tainted-format-string,54,2,86,0.023255813953488372,0
java/tainted-format-string,64,2,84,0.023809523809523808,1
java/tainted-format-string,64,2,83,0.024096385542168676,0
java/tainted-format-string,52,2,67,0.029850746268656716,1
java/tainted-format-string,52,2,70,0.02857142857142857,1
java/tainted-format-string,52,2,72,0.027777777777777776,1
java/tainted-format-string,52,2,70,0.02857142857142857,1
java/tainted-format-string,52,2,65,0.03076923076923077,0
java/tainted-format-string,52,2,70,0.02857142857142857,1
java/tainted-format-string,52,2,65,0.03076923076923077,1
java/tainted-format-string,74,2,93,0.021505376344086023,0
java/tainted-format-string,55,2,70,0.02857142857142857,1
java/tainted-format-string,55,2,75,0.02666666666666667,1
java/tainted-format-string,55,2,67,0.029850746268656716,1
java/tainted-format-string,55,1,65,0.015384615384615385,0
java/tainted-format-string,57,2,68,0.029411764705882353,1
java/tainted-format-string,50,2,63,0.031746031746031744,1
java/tainted-format-string,54,2,83,0.024096385542168676,0
java/tainted-format-string,54,2,69,0.028985507246376812,1
java/tainted-format-string,54,2,64,0.03125,1
java/tainted-format-string,54,2,74,0.02702702702702703,0
java/tainted-format-string,54,2,65,0.03076923076923077,1
java/tainted-format-string,64,2,79,0.02531645569620253,1
java/tainted-format-string,64,2,76,0.02631578947368421,1
java/tainted-format-string,64,2,79,0.02531645569620253,1
java/tainted-format-string,52,2,62,0.03225806451612903,0
java/tainted-format-string,52,2,82,0.024390243902439025,1
java/tainted-format-string,52,2,65,0.03076923076923077,1
java/tainted-format-string,52,2,67,0.029850746268656716,1
java/tainted-format-string,52,2,82,0.024390243902439025,1
java/tainted-format-string,52,2,62,0.03225806451612903,1
java/tainted-format-string,74,2,89,0.02247191011235955,1
java/tainted-format-string,74,2,85,0.023529411764705882,1
java/tainted-format-string,74,2,85,0.023529411764705882,1
java/tainted-format-string,74,2,84,0.023809523809523808,0
java/tainted-format-string,74,2,104,0.019230769230769232,1
java/tainted-format-string,74,2,94,0.02127659574468085,0
java/tainted-format-string,74,2,90,0.022222222222222223,0
java/ldap-injection,68,2,112,0.017857142857142856,1
java/ldap-injection,58,2,102,0.0196078431372549,1
java/ldap-injection,59,2,103,0.019417475728155338,1
java/ldap-injection,94,2,139,0.014388489208633094,0
java/ldap-injection,82,2,127,0.015748031496062992,1
java/ldap-injection,60,2,104,0.019230769230769232,1
java/ldap-injection,65,2,109,0.01834862385321101,1
java/ldap-injection,79,2,136,0.014705882352941176,1
java/ldap-injection,78,2,139,0.014388489208633094,0
java/ldap-injection,82,2,142,0.014084507042253521,1
java/ldap-injection,64,2,124,0.016129032258064516,1
java/ldap-injection,66,2,140,0.014285714285714285,0
java/ldap-injection,62,2,124,0.016129032258064516,1
java/ldap-injection,62,2,119,0.01680672268907563,1
java/ldap-injection,61,2,122,0.01639344262295082,1
java/ldap-injection,63,2,125,0.016,1
java/ldap-injection,63,2,124,0.016129032258064516,0
java/ldap-injection,61,2,121,0.01652892561983471,1
java/ldap-injection,63,2,129,0.015503875968992248,1
java/ldap-injection,60,2,122,0.01639344262295082,1
java/ldap-injection,79,2,138,0.014492753623188406,1
java/ldap-injection,79,2,136,0.014705882352941176,1
java/ldap-injection,63,2,125,0.016,1
java/ldap-injection,66,2,125,0.016,0
java/ldap-injection,69,2,131,0.015267175572519083,1
java/ldap-injection,69,2,126,0.015873015873015872,1
java/ldap-injection,59,2,121,0.01652892561983471,0
java/ldap-injection,62,2,124,0.016129032258064516,0
java/ldap-injection,62,2,120,0.016666666666666666,0
java/ldap-injection,61,2,133,0.015037593984962405,0
java/ldap-injection,62,2,133,0.015037593984962405,1
java/ldap-injection,66,2,137,0.014598540145985401,1
java/ldap-injection,72,2,131,0.015267175572519083,1
java/ldap-injection,76,2,138,0.014492753623188406,1
java/ldap-injection,75,2,130,0.015384615384615385,1
java/ldap-injection,63,2,126,0.015873015873015872,0
java/ldap-injection,64,2,123,0.016260162601626018,1
java/ldap-injection,83,2,141,0.014184397163120567,0
java/ldap-injection,86,2,157,0.012738853503184714,0
java/ldap-injection,85,2,148,0.013513513513513514,0
java/xml/xpath-injection,91,2,111,0.018018018018018018,0
java/xml/xpath-injection,75,2,90,0.022222222222222223,1
java/xml/xpath-injection,68,2,83,0.024096385542168676,1
java/xml/xpath-injection,79,2,94,0.02127659574468085,1
java/xml/xpath-injection,93,2,108,0.018518518518518517,0
java/xml/xpath-injection,83,2,128,0.015625,0
java/xml/xpath-injection,72,2,122,0.01639344262295082,1
java/xml/xpath-injection,70,2,106,0.018867924528301886,1
java/xml/xpath-injection,63,2,94,0.02127659574468085,1
java/xml/xpath-injection,79,2,115,0.017391304347826087,1
java/xml/xpath-injection,67,2,103,0.019417475728155338,1
java/xml/xpath-injection,67,2,117,0.017094017094017096,0
java/xml/xpath-injection,67,2,117,0.017094017094017096,0
java/xml/xpath-injection,89,2,125,0.016,1
java/xml/xpath-injection,87,2,123,0.016260162601626018,1
java/xml/xpath-injection,85,2,118,0.01694915254237288,1
java/xml/xpath-injection,83,2,111,0.018018018018018018,1
java/xml/xpath-injection,70,2,103,0.019417475728155338,1
java/xml/xpath-injection,72,2,119,0.01680672268907563,1
java/xml/xpath-injection,65,2,93,0.021505376344086023,1
java/xml/xpath-injection,79,2,117,0.017094017094017096,0
java/xml/xpath-injection,65,2,98,0.02040816326530612,0
java/insecure-randomness,76,2,96,0.020833333333333332,1
java/insecure-randomness,103,2,122,0.01639344262295082,1
java/insecure-randomness,119,2,138,0.014492753623188406,1
java/insecure-randomness,103,2,122,0.01639344262295082,1
java/insecure-randomness,104,2,124,0.016129032258064516,1
java/insecure-randomness,102,2,122,0.01639344262295082,1
java/insecure-randomness,97,2,117,0.017094017094017096,1
java/insecure-randomness,97,2,117,0.017094017094017096,1
java/insecure-randomness,98,2,117,0.017094017094017096,1
java/insecure-randomness,102,2,121,0.01652892561983471,1
java/insecure-randomness,99,2,118,0.01694915254237288,1
java/insecure-randomness,103,2,122,0.01639344262295082,1
java/insecure-randomness,103,2,122,0.01639344262295082,1
java/insecure-randomness,93,2,112,0.017857142857142856,1
java/insecure-randomness,90,2,110,0.01818181818181818,1
java/insecure-randomness,88,2,108,0.018518518518518517,1
java/insecure-randomness,82,2,102,0.0196078431372549,1
java/insecure-randomness,83,2,103,0.019417475728155338,1
java/insecure-randomness,87,2,106,0.018867924528301886,1
java/insecure-randomness,85,2,104,0.019230769230769232,1
java/insecure-randomness,83,2,102,0.0196078431372549,1
java/insecure-randomness,90,2,109,0.01834862385321101,1
java/insecure-randomness,88,2,107,0.018691588785046728,1
java/insecure-randomness,96,2,116,0.017241379310344827,1
java/insecure-randomness,97,2,117,0.017094017094017096,1
java/insecure-randomness,98,2,118,0.01694915254237288,1
java/insecure-randomness,94,2,113,0.017699115044247787,1
java/insecure-randomness,98,2,117,0.017094017094017096,1
java/insecure-randomness,94,2,113,0.017699115044247787,1
java/insecure-randomness,97,2,116,0.017241379310344827,1
java/insecure-randomness,111,2,130,0.015384615384615385,1
java/insecure-randomness,100,2,119,0.01680672268907563,1
java/insecure-randomness,113,2,132,0.015151515151515152,1
java/insecure-randomness,95,2,114,0.017543859649122806,1
java/insecure-randomness,89,2,109,0.01834862385321101,1
java/insecure-randomness,86,2,106,0.018867924528301886,1
java/insecure-randomness,89,2,108,0.018518518518518517,1
java/insecure-randomness,90,2,109,0.01834862385321101,1
java/insecure-randomness,77,2,96,0.020833333333333332,1
java/insecure-randomness,78,2,97,0.020618556701030927,1
java/insecure-randomness,81,2,100,0.02,1
java/insecure-randomness,79,2,99,0.020202020202020204,1
java/insecure-randomness,83,2,103,0.019417475728155338,1
java/insecure-randomness,98,2,118,0.01694915254237288,1
java/insecure-randomness,96,2,116,0.017241379310344827,1
java/insecure-randomness,84,2,103,0.019417475728155338,1
java/insecure-randomness,81,2,100,0.02,1
java/insecure-randomness,82,2,101,0.019801980198019802,1
java/insecure-randomness,82,2,102,0.0196078431372549,1
java/insecure-randomness,87,2,107,0.018691588785046728,1
java/insecure-randomness,86,2,106,0.018867924528301886,1
java/insecure-randomness,83,2,102,0.0196078431372549,1
java/insecure-randomness,81,2,100,0.02,1
java/insecure-randomness,86,2,105,0.01904761904761905,1
java/insecure-randomness,92,2,111,0.018018018018018018,1
java/insecure-randomness,87,2,106,0.018867924528301886,1
java/insecure-randomness,92,2,111,0.018018018018018018,1
java/insecure-randomness,96,2,116,0.017241379310344827,1
java/insecure-randomness,101,2,121,0.01652892561983471,1
java/insecure-randomness,110,2,130,0.015384615384615385,1
java/insecure-randomness,91,2,110,0.01818181818181818,1
java/insecure-randomness,93,2,112,0.017857142857142856,1
java/insecure-randomness,82,2,102,0.0196078431372549,1
java/insecure-randomness,84,2,103,0.019417475728155338,1
java/insecure-randomness,90,2,109,0.01834862385321101,1
java/insecure-randomness,87,2,106,0.018867924528301886,1
java/insecure-randomness,80,2,100,0.02,1
java/insecure-randomness,98,2,118,0.01694915254237288,1
java/insecure-randomness,90,2,109,0.01834862385321101,1
java/insecure-randomness,121,2,141,0.014184397163120567,1
java/insecure-randomness,104,2,124,0.016129032258064516,1
java/insecure-randomness,107,2,126,0.015873015873015872,1
java/insecure-randomness,86,2,106,0.018867924528301886,1
java/insecure-randomness,97,2,117,0.017094017094017096,1
java/insecure-randomness,97,2,117,0.017094017094017096,1
java/insecure-randomness,97,2,116,0.017241379310344827,1
java/insecure-randomness,83,2,102,0.0196078431372549,1
java/insecure-randomness,98,2,134,0.014925373134328358,1
java/insecure-randomness,97,2,135,0.014814814814814815,1
java/insecure-randomness,97,2,134,0.014925373134328358,1
java/insecure-randomness,97,2,128,0.015625,1
java/insecure-randomness,97,2,134,0.014925373134328358,1
java/insecure-randomness,97,2,132,0.015151515151515152,1
java/insecure-randomness,98,2,131,0.015267175572519083,1
java/insecure-randomness,83,2,115,0.017391304347826087,1
java/insecure-randomness,82,2,118,0.01694915254237288,1
java/insecure-randomness,82,2,123,0.016260162601626018,1
java/insecure-randomness,93,2,142,0.014084507042253521,1
java/insecure-randomness,92,2,128,0.015625,1
java/insecure-randomness,92,2,130,0.015384615384615385,1
java/insecure-randomness,92,2,127,0.015748031496062992,1
java/insecure-randomness,92,2,129,0.015503875968992248,1
java/insecure-randomness,92,2,125,0.016,1
java/insecure-randomness,92,2,141,0.014184397163120567,1
java/insecure-randomness,93,2,124,0.016129032258064516,1
java/insecure-randomness,85,2,121,0.01652892561983471,1
java/insecure-randomness,85,2,120,0.016666666666666666,1
java/insecure-randomness,84,2,134,0.014925373134328358,1
java/insecure-randomness,84,2,117,0.017094017094017096,1
java/insecure-randomness,77,2,129,0.015503875968992248,1
java/insecure-randomness,77,2,108,0.018518518518518517,1
java/insecure-randomness,77,2,111,0.018018018018018018,1
java/insecure-randomness,77,2,107,0.018691588785046728,1
