file_name,ruleId,line,alert_count_java__command_line_injection,alert_count_java__error_message_exposure,alert_count_java__http_response_splitting,alert_count_java__insecure_cookie,alert_count_java__insecure_randomness,alert_count_java__ldap_injection,alert_count_java__path_injection,alert_count_java__sql_injection,alert_count_java__stack_trace_exposure,alert_count_java__tainted_format_string,alert_count_java__weak_cryptographic_algorithm,alert_count_java__xml__xpath_injection,alert_count_java__xss,same_type_count,weighted_alert_count,file_length,density,weighted_density,snippet_length,has_dangerous_api,has_user_input,label
BenchmarkTest00454,java/error-message-exposure,79,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,96,0.0104166666666666,0.03125,534,1,0,0
BenchmarkTest00460,java/error-message-exposure,93,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,110,0.009090909090909,0.02727272727272727,526,0,0,0
BenchmarkTest00494,java/error-message-exposure,88,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,92,0.0217391304347826,0.043478260869565216,349,0,0,0
BenchmarkTest00495,java/error-message-exposure,76,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,80,0.0125,0.0375,349,0,0,1
BenchmarkTest00496,java/error-message-exposure,73,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,77,0.0129870129870129,0.03896103896103896,349,0,0,1
BenchmarkTest00497,java/error-message-exposure,85,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,89,0.0112359550561797,0.033707865168539325,349,0,0,1
BenchmarkTest00498,java/error-message-exposure,73,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,77,0.0129870129870129,0.03896103896103896,349,0,0,1
BenchmarkTest00499,java/error-message-exposure,67,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,71,0.028169014084507,0.056338028169014086,349,0,0,1
BenchmarkTest00500,java/error-message-exposure,73,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,77,0.0259740259740259,0.05194805194805195,349,0,0,1
BenchmarkTest00567,java/error-message-exposure,83,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,87,0.0229885057471264,0.04597701149425287,349,0,0,1
BenchmarkTest00568,java/error-message-exposure,92,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,96,0.0208333333333333,0.041666666666666664,349,0,0,1
BenchmarkTest00569,java/error-message-exposure,111,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,115,0.008695652173913,0.02608695652173913,349,0,0,0
BenchmarkTest00570,java/error-message-exposure,86,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,90,0.0111111111111111,0.03333333333333333,349,0,0,0
BenchmarkTest00571,java/error-message-exposure,81,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,85,0.0117647058823529,0.03529411764705882,349,0,0,0
BenchmarkTest00572,java/error-message-exposure,82,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,86,0.0116279069767441,0.03488372093023256,349,0,0,0
BenchmarkTest00573,java/error-message-exposure,75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,79,0.0126582278481012,0.0379746835443038,349,0,0,1
BenchmarkTest00574,java/error-message-exposure,80,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,84,0.0119047619047619,0.03571428571428571,349,0,0,1
BenchmarkTest00575,java/error-message-exposure,88,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,92,0.0217391304347826,0.043478260869565216,349,0,0,1
BenchmarkTest00576,java/error-message-exposure,80,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,84,0.0238095238095238,0.047619047619047616,349,0,0,1
BenchmarkTest00629,java/error-message-exposure,75,0,1,0,0,0,0,1,0,0,0,0,0,1,1,5.0,92,0.0326086956521739,0.05434782608695652,526,0,0,1
BenchmarkTest00657,java/error-message-exposure,70,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,74,0.027027027027027,0.05405405405405406,349,0,0,0
BenchmarkTest00658,java/error-message-exposure,69,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,73,0.0136986301369863,0.0410958904109589,349,0,0,0
BenchmarkTest00659,java/error-message-exposure,85,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,89,0.0224719101123595,0.0449438202247191,349,0,0,0
BenchmarkTest00738,java/error-message-exposure,83,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,87,0.0114942528735632,0.034482758620689655,349,0,0,0
BenchmarkTest00739,java/error-message-exposure,83,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,87,0.0114942528735632,0.034482758620689655,349,0,0,0
BenchmarkTest00740,java/error-message-exposure,69,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,73,0.0136986301369863,0.0410958904109589,349,0,0,1
BenchmarkTest00741,java/error-message-exposure,75,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,79,0.0253164556962025,0.05063291139240506,349,0,0,0
BenchmarkTest00742,java/error-message-exposure,72,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,76,0.0263157894736842,0.05263157894736842,349,0,0,0
BenchmarkTest00743,java/error-message-exposure,80,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,84,0.0119047619047619,0.03571428571428571,349,0,0,0
BenchmarkTest00783,java/error-message-exposure,99,0,1,0,0,0,0,1,0,0,0,0,0,1,1,5.0,116,0.0258620689655172,0.04310344827586207,534,1,0,1
BenchmarkTest00823,java/error-message-exposure,96,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,100,0.01,0.03,349,0,0,1
BenchmarkTest00824,java/error-message-exposure,105,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,109,0.018348623853211,0.03669724770642202,349,0,0,1
BenchmarkTest00825,java/error-message-exposure,88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,92,0.0108695652173913,0.03260869565217391,349,0,0,1
BenchmarkTest00826,java/error-message-exposure,93,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,97,0.0103092783505154,0.030927835051546393,349,0,0,0
BenchmarkTest00827,java/error-message-exposure,93,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,97,0.0103092783505154,0.030927835051546393,349,0,0,0
BenchmarkTest00867,java/error-message-exposure,79,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,96,0.0104166666666666,0.03125,526,0,0,0
BenchmarkTest00905,java/error-message-exposure,75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,79,0.0126582278481012,0.0379746835443038,349,0,0,0
BenchmarkTest00906,java/error-message-exposure,82,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,86,0.0116279069767441,0.03488372093023256,349,0,0,0
BenchmarkTest00907,java/error-message-exposure,80,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,84,0.0119047619047619,0.03571428571428571,349,0,0,0
BenchmarkTest00908,java/error-message-exposure,82,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,86,0.0116279069767441,0.03488372093023256,349,0,0,0
BenchmarkTest00909,java/error-message-exposure,68,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,72,0.0138888888888888,0.041666666666666664,349,0,0,0
BenchmarkTest00910,java/error-message-exposure,70,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,74,0.0135135135135135,0.04054054054054054,349,0,0,0
BenchmarkTest00957,java/error-message-exposure,88,0,1,0,0,0,0,1,0,0,0,0,0,1,1,5.0,126,0.0238095238095238,0.03968253968253968,526,0,0,0
BenchmarkTest00958,java/error-message-exposure,88,0,1,0,0,0,0,1,0,0,0,0,0,1,1,5.0,122,0.0245901639344262,0.040983606557377046,526,0,0,0
BenchmarkTest00978,java/error-message-exposure,94,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,130,0.0076923076923076,0.023076923076923078,387,0,0,0
BenchmarkTest00979,java/error-message-exposure,96,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,130,0.0153846153846153,0.03076923076923077,387,0,0,1
BenchmarkTest00980,java/error-message-exposure,82,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,107,0.0093457943925233,0.028037383177570093,387,0,0,0
BenchmarkTest00981,java/error-message-exposure,96,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,116,0.0172413793103448,0.034482758620689655,387,0,0,1
BenchmarkTest00982,java/error-message-exposure,82,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,103,0.0097087378640776,0.02912621359223301,387,0,0,0
BenchmarkTest00983,java/error-message-exposure,81,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,101,0.0099009900990099,0.0297029702970297,387,0,0,1
BenchmarkTest01036,java/error-message-exposure,73,0,1,0,0,0,0,1,0,0,0,0,0,1,1,5.0,107,0.02803738317757,0.04672897196261682,526,0,0,0
BenchmarkTest01064,java/error-message-exposure,67,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,87,0.0229885057471264,0.04597701149425287,387,0,0,1
BenchmarkTest01065,java/error-message-exposure,79,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,99,0.0101010101010101,0.030303030303030304,387,0,0,0
BenchmarkTest01066,java/error-message-exposure,67,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,89,0.0112359550561797,0.033707865168539325,387,0,0,1
BenchmarkTest01067,java/error-message-exposure,66,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,91,0.0109890109890109,0.03296703296703297,387,0,0,0
BenchmarkTest01068,java/error-message-exposure,69,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,89,0.0112359550561797,0.033707865168539325,387,0,0,0
BenchmarkTest01118,java/error-message-exposure,83,0,1,0,0,0,0,1,0,0,0,0,0,1,1,5.0,117,0.0256410256410256,0.042735042735042736,526,0,0,0
BenchmarkTest01189,java/error-message-exposure,81,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,101,0.0099009900990099,0.0297029702970297,387,0,0,0
BenchmarkTest01190,java/error-message-exposure,69,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,89,0.0112359550561797,0.033707865168539325,387,0,0,1
BenchmarkTest01191,java/error-message-exposure,69,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,86,0.0116279069767441,0.03488372093023256,387,0,0,1
BenchmarkTest01192,java/error-message-exposure,69,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,89,0.0112359550561797,0.033707865168539325,387,0,0,1
BenchmarkTest01193,java/error-message-exposure,83,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,103,0.0097087378640776,0.02912621359223301,387,0,0,0
BenchmarkTest01194,java/error-message-exposure,70,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,104,0.0192307692307692,0.038461538461538464,387,0,0,1
BenchmarkTest01285,java/error-message-exposure,62,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,87,0.0229885057471264,0.04597701149425287,387,0,0,1
BenchmarkTest01286,java/error-message-exposure,74,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,99,0.0202020202020202,0.04040404040404041,387,0,0,1
BenchmarkTest01287,java/error-message-exposure,62,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,84,0.0119047619047619,0.03571428571428571,387,0,0,1
BenchmarkTest01288,java/error-message-exposure,62,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,82,0.0121951219512195,0.036585365853658534,387,0,0,1
BenchmarkTest01289,java/error-message-exposure,63,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,88,0.0227272727272727,0.045454545454545456,387,0,0,0
BenchmarkTest01290,java/error-message-exposure,61,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,81,0.0123456790123456,0.037037037037037035,387,0,0,0
BenchmarkTest01360,java/error-message-exposure,66,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,100,0.02,0.04,387,0,0,1
BenchmarkTest01361,java/error-message-exposure,66,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,81,0.0123456790123456,0.037037037037037035,387,0,0,1
BenchmarkTest01362,java/error-message-exposure,80,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,114,0.0175438596491228,0.03508771929824561,387,0,0,1
BenchmarkTest01363,java/error-message-exposure,65,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,87,0.0114942528735632,0.034482758620689655,387,0,0,1
BenchmarkTest01364,java/error-message-exposure,65,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,85,0.0117647058823529,0.03529411764705882,387,0,0,0
BenchmarkTest01365,java/error-message-exposure,68,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,88,0.0113636363636363,0.03409090909090909,387,0,0,0
BenchmarkTest01405,java/error-message-exposure,84,0,1,0,0,0,0,1,0,0,0,0,0,1,1,5.0,112,0.0267857142857142,0.044642857142857144,534,1,0,1
BenchmarkTest01409,java/error-message-exposure,82,0,1,0,0,0,0,1,0,0,0,0,0,1,1,5.0,116,0.0258620689655172,0.04310344827586207,526,0,0,0
BenchmarkTest01440,java/error-message-exposure,76,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,96,0.0104166666666666,0.03125,387,0,0,0
BenchmarkTest01441,java/error-message-exposure,88,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,105,0.019047619047619,0.0380952380952381,387,0,0,1
BenchmarkTest01442,java/error-message-exposure,76,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,110,0.009090909090909,0.02727272727272727,387,0,0,1
BenchmarkTest01443,java/error-message-exposure,77,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,97,0.0103092783505154,0.030927835051546393,387,0,0,0
BenchmarkTest01444,java/error-message-exposure,75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,100,0.01,0.03,387,0,0,0
BenchmarkTest01445,java/error-message-exposure,75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,96,0.0104166666666666,0.03125,387,0,0,0
BenchmarkTest01446,java/error-message-exposure,78,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,100,0.02,0.04,387,0,0,1
BenchmarkTest01500,java/error-message-exposure,70,0,1,0,0,0,0,1,0,0,0,0,0,1,1,5.0,103,0.029126213592233,0.04854368932038835,526,0,0,1
BenchmarkTest01526,java/error-message-exposure,64,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,84,0.0119047619047619,0.03571428571428571,387,0,0,0
BenchmarkTest01527,java/error-message-exposure,64,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,84,0.0119047619047619,0.03571428571428571,387,0,0,0
BenchmarkTest01528,java/error-message-exposure,64,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,98,0.0204081632653061,0.04081632653061224,387,0,0,0
BenchmarkTest01529,java/error-message-exposure,76,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,96,0.0104166666666666,0.03125,387,0,0,0
BenchmarkTest01530,java/error-message-exposure,78,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,103,0.0194174757281553,0.038834951456310676,387,0,0,0
BenchmarkTest01531,java/error-message-exposure,64,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,89,0.0112359550561797,0.033707865168539325,387,0,0,1
BenchmarkTest01532,java/error-message-exposure,66,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,86,0.0116279069767441,0.03488372093023256,387,0,0,0
BenchmarkTest01533,java/error-message-exposure,61,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,83,0.0120481927710843,0.03614457831325301,387,0,0,1
BenchmarkTest01572,java/error-message-exposure,72,0,1,0,0,0,0,1,0,0,0,0,0,1,1,5.0,102,0.0294117647058823,0.049019607843137254,534,1,0,1
BenchmarkTest01573,java/error-message-exposure,72,0,1,0,0,0,0,1,0,0,0,0,0,1,1,5.0,110,0.0272727272727272,0.045454545454545456,534,1,0,0
BenchmarkTest01606,java/error-message-exposure,64,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,84,0.0119047619047619,0.03571428571428571,387,0,0,0
BenchmarkTest01607,java/error-message-exposure,76,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,110,0.0181818181818181,0.03636363636363636,387,0,0,0
BenchmarkTest01608,java/error-message-exposure,64,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,85,0.0117647058823529,0.03529411764705882,387,0,0,0
BenchmarkTest01609,java/error-message-exposure,66,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,91,0.0219780219780219,0.04395604395604396,387,0,0,1
BenchmarkTest01610,java/error-message-exposure,66,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,88,0.0227272727272727,0.045454545454545456,387,0,0,1
BenchmarkTest01644,java/error-message-exposure,94,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,127,0.0078740157480314,0.023622047244094488,534,1,0,0
BenchmarkTest01685,java/error-message-exposure,100,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,120,0.0166666666666666,0.03333333333333333,387,0,0,1
BenchmarkTest01686,java/error-message-exposure,86,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,106,0.0094339622641509,0.02830188679245283,387,0,0,0
BenchmarkTest01687,java/error-message-exposure,100,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,120,0.0083333333333333,0.025,387,0,0,0
BenchmarkTest01688,java/error-message-exposure,87,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,107,0.0093457943925233,0.028037383177570093,387,0,0,0
BenchmarkTest01689,java/error-message-exposure,87,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,107,0.0186915887850467,0.037383177570093455,387,0,0,1
BenchmarkTest01690,java/error-message-exposure,85,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,100,0.01,0.03,387,0,0,1
BenchmarkTest01691,java/error-message-exposure,85,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,119,0.0084033613445378,0.025210084033613446,387,0,0,1
BenchmarkTest01692,java/error-message-exposure,88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,124,0.0080645161290322,0.024193548387096774,387,0,0,0
BenchmarkTest01693,java/error-message-exposure,88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,108,0.0092592592592592,0.027777777777777776,387,0,0,0
BenchmarkTest01748,java/error-message-exposure,71,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,109,0.0091743119266055,0.027522935779816515,534,1,0,0
BenchmarkTest01749,java/error-message-exposure,71,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,104,0.0096153846153846,0.028846153846153848,534,1,0,0
BenchmarkTest01791,java/error-message-exposure,63,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,83,0.0120481927710843,0.03614457831325301,387,0,0,0
BenchmarkTest01792,java/error-message-exposure,77,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,92,0.0108695652173913,0.03260869565217391,387,0,0,0
BenchmarkTest01793,java/error-message-exposure,63,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,97,0.0103092783505154,0.030927835051546393,387,0,0,0
BenchmarkTest01794,java/error-message-exposure,77,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,97,0.0103092783505154,0.030927835051546393,387,0,0,0
BenchmarkTest01795,java/error-message-exposure,63,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,88,0.0113636363636363,0.03409090909090909,387,0,0,0
BenchmarkTest01796,java/error-message-exposure,63,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,97,0.0103092783505154,0.030927835051546393,387,0,0,0
BenchmarkTest01838,java/error-message-exposure,90,0,1,0,0,0,0,1,0,0,0,0,0,1,1,5.0,134,0.0223880597014925,0.03731343283582089,534,1,0,0
BenchmarkTest01864,java/error-message-exposure,83,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,100,0.02,0.04,442,0,0,1
BenchmarkTest01865,java/error-message-exposure,83,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,105,0.019047619047619,0.0380952380952381,442,0,0,0
BenchmarkTest01908,java/error-message-exposure,73,0,1,0,0,0,0,1,0,0,0,0,0,1,1,5.0,108,0.0277777777777777,0.046296296296296294,526,0,0,1
BenchmarkTest01936,java/error-message-exposure,67,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,89,0.0224719101123595,0.0449438202247191,442,0,0,1
BenchmarkTest01937,java/error-message-exposure,67,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,89,0.0224719101123595,0.0449438202247191,442,0,0,0
BenchmarkTest01938,java/error-message-exposure,81,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,103,0.0194174757281553,0.038834951456310676,442,0,0,1
BenchmarkTest01939,java/error-message-exposure,67,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,84,0.0119047619047619,0.03571428571428571,442,0,0,0
BenchmarkTest01940,java/error-message-exposure,68,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,87,0.0229885057471264,0.04597701149425287,442,0,0,1
BenchmarkTest01941,java/error-message-exposure,66,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,99,0.0101010101010101,0.030303030303030304,442,0,0,0
BenchmarkTest01942,java/error-message-exposure,69,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,81,0.0246913580246913,0.04938271604938271,442,0,0,1
BenchmarkTest01943,java/error-message-exposure,69,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,87,0.0229885057471264,0.04597701149425287,442,0,0,0
BenchmarkTest01944,java/error-message-exposure,69,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,100,0.02,0.04,442,0,0,1
BenchmarkTest01988,java/error-message-exposure,85,0,1,0,0,0,0,1,0,0,0,0,0,1,1,5.0,117,0.0256410256410256,0.042735042735042736,534,1,0,1
BenchmarkTest01991,java/error-message-exposure,83,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,129,0.0077519379844961,0.023255813953488372,526,0,0,0
BenchmarkTest02031,java/error-message-exposure,77,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,107,0.0093457943925233,0.028037383177570093,534,1,0,0
BenchmarkTest02035,java/error-message-exposure,75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,105,0.0095238095238095,0.02857142857142857,526,0,0,0
BenchmarkTest02067,java/error-message-exposure,83,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,114,0.0175438596491228,0.03508771929824561,442,0,0,0
BenchmarkTest02068,java/error-message-exposure,69,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,86,0.0116279069767441,0.03488372093023256,442,0,0,0
BenchmarkTest02069,java/error-message-exposure,70,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,101,0.0198019801980198,0.039603960396039604,442,0,0,0
BenchmarkTest02070,java/error-message-exposure,66,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,83,0.0120481927710843,0.03614457831325301,442,0,0,1
BenchmarkTest02113,java/error-message-exposure,68,0,1,0,0,0,0,1,0,0,0,0,0,1,1,5.0,112,0.0267857142857142,0.044642857142857144,526,0,0,1
BenchmarkTest02146,java/error-message-exposure,62,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,84,0.0238095238095238,0.047619047619047616,442,0,0,1
BenchmarkTest02147,java/error-message-exposure,62,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,74,0.027027027027027,0.05405405405405406,442,0,0,1
BenchmarkTest02148,java/error-message-exposure,76,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,109,0.0091743119266055,0.027522935779816515,442,0,0,0
BenchmarkTest02149,java/error-message-exposure,76,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,93,0.010752688172043,0.03225806451612903,442,0,0,0
BenchmarkTest02150,java/error-message-exposure,76,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,107,0.0186915887850467,0.037383177570093455,442,0,0,1
BenchmarkTest02151,java/error-message-exposure,76,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,98,0.0204081632653061,0.04081632653061224,442,0,0,1
BenchmarkTest02152,java/error-message-exposure,76,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,95,0.0210526315789473,0.042105263157894736,442,0,0,1
BenchmarkTest02153,java/error-message-exposure,62,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,95,0.0105263157894736,0.031578947368421054,442,0,0,0
BenchmarkTest02154,java/error-message-exposure,64,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,81,0.0246913580246913,0.04938271604938271,442,0,0,1
BenchmarkTest02155,java/error-message-exposure,59,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,81,0.0123456790123456,0.037037037037037035,442,0,0,1
BenchmarkTest02156,java/error-message-exposure,59,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,76,0.0131578947368421,0.039473684210526314,442,0,0,0
BenchmarkTest02201,java/error-message-exposure,74,0,1,0,0,0,0,1,0,0,0,0,0,1,1,5.0,118,0.0254237288135593,0.0423728813559322,534,1,0,0
BenchmarkTest02206,java/error-message-exposure,72,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,102,0.0098039215686274,0.029411764705882353,526,0,0,0
BenchmarkTest02207,java/error-message-exposure,72,0,1,0,0,0,0,1,0,0,0,0,0,1,1,5.0,116,0.0258620689655172,0.04310344827586207,526,0,0,0
BenchmarkTest02249,java/error-message-exposure,66,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,88,0.0227272727272727,0.045454545454545456,442,0,0,1
BenchmarkTest02250,java/error-message-exposure,66,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,83,0.0240963855421686,0.04819277108433735,442,0,0,1
BenchmarkTest02251,java/error-message-exposure,78,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,95,0.0210526315789473,0.042105263157894736,442,0,0,1
BenchmarkTest02252,java/error-message-exposure,80,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,97,0.0103092783505154,0.030927835051546393,442,0,0,0
BenchmarkTest02253,java/error-message-exposure,80,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,111,0.018018018018018,0.036036036036036036,442,0,0,0
BenchmarkTest02303,java/error-message-exposure,84,0,1,0,0,0,0,1,0,0,0,0,0,1,1,5.0,128,0.0234375,0.0390625,534,1,0,1
BenchmarkTest02340,java/error-message-exposure,90,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,121,0.0165289256198347,0.03305785123966942,442,0,0,0
BenchmarkTest02341,java/error-message-exposure,76,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,107,0.0093457943925233,0.028037383177570093,442,0,0,0
BenchmarkTest02342,java/error-message-exposure,77,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,89,0.0224719101123595,0.0449438202247191,442,0,0,1
BenchmarkTest02343,java/error-message-exposure,78,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,92,0.0217391304347826,0.043478260869565216,442,0,0,1
BenchmarkTest02344,java/error-message-exposure,73,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,90,0.0111111111111111,0.03333333333333333,442,0,0,1
BenchmarkTest02428,java/error-message-exposure,64,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,82,0.024390243902439,0.04878048780487805,442,0,0,0
BenchmarkTest02429,java/error-message-exposure,76,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,90,0.0222222222222222,0.044444444444444446,442,0,0,1
